Question,Answers,Comment,Instructions,Render as
夜鷹蕎麦,よたかそば,ambulatory evening vendor of noodles (or the noodles themselves),Type the reading!,Image
打歩,うちぶ,premium; agio,Type the reading!,Image
大和ことば,やまとことば,word of Japanese origin; native Japanese word,Type the reading!,Image
夏霧,なつぎり,summer fog; summer mist,Type the reading!,Image
蠟紙,"ろうがみ,ろうし",wax paper,Type the reading!,Image
三つ鱗,みつうろこ,mitsuuroko emblem (three triangles in a triangular pattern; Hōjō clan symbol),Type the reading!,Image
回峰行,かいほうぎょう,thousand-day walk through the mountains from Hieizan to the old Imperial Palace…,Type the reading!,Image
早碁,はやご,fast go,Type the reading!,Image
担保物権,たんぽぶっけん,real rights obtained by security,Type the reading!,Image
セーム革,セームがわ,chamois leather,Type the reading!,Image
登舷礼,とうげんれい,ceremonial assembling of a ship's crew on deck,Type the reading!,Image
福音主義,ふくいんしゅぎ,evangelicalism; evangelism,Type the reading!,Image
貨幣錯覚,かへいさっかく,money illusion,Type the reading!,Image
律管,りっかん,ancient Chinese pitch pipe (12 pipes corresponding to the ancient Chinese chrom…,Type the reading!,Image
玄麦,げんばく,unpolished wheat or barley,Type the reading!,Image
眉雪,びせつ,snow-white eyebrows,Type the reading!,Image
船留め,ふなどめ,embargo (on a ship); arrest (of a ship); preventing a ship from passing or leaving a port,Type the reading!,Image
相撲字,すもうじ,writing style used to write the rankings,Type the reading!,Image
実践理性,じっせんりせい,practical reason or ethics,Type the reading!,Image
互恵貿易,ごけいぼうえき,reciprocal trade,Type the reading!,Image
勾引状,こういんじょう,summons; warrant of arrest,Type the reading!,Image
ハミ瓜,"ハミうり,ハミウリ",Hami melon (Cucumis melo var. inodorus); Chinese Hami melon; snow melon,Type the reading!,Image
追羽子,おいばね,battledore and shuttlecock game (played at the beginning of the year),Type the reading!,Image
藩儒,はんじゅ,(Confucian) scholar retained by a feudal lord or daimyo,Type the reading!,Image
請取る,うけとる,to receive; to get; to accept,Type the reading!,Image
寄縋る,よりすがる,to cling to; to rely on,Type the reading!,Image
宜敷く,よろしく,well; properly; suitably,Type the reading!,Image
曲り目,まがりめ,corner; turn; bend in the road,Type the reading!,Image
斯く迄,かくまで,"so; to such an extent; this (deep, strong, etc.)",Type the reading!,Image
蕎麦掻き,そばがき,buckwheat dumpling; buckwheat mash; buckwheat dough ball,Type the reading!,Image
塗立てる,ぬりたてる,to put on heavy makeup; to powder heavily; to paint thickly,Type the reading!,Image
墨池,ぼくち,inkstone well; inkpot; ink bottle,Type the reading!,Image
弔い上げ,"とむらいあげ,といあげ,とぶらいあげ",last death anniversary for which there is a memorial service held (usu. the 32n…,Type the reading!,Image
陰萎,いんい,impotence (sexual); erectile impotence,Type the reading!,Image
黒山蟻,"くろやまあり,クロヤマアリ",Japanese wood ant (Formica japonica),Type the reading!,Image
落込み,おちこみ,decline; downturn; drop,Type the reading!,Image
離礁,りしょう,refloating; getting off a reef; getting off the rocks,Type the reading!,Image
不服申立,ふふくもうしたて,petitioning (an administration) for redress; suing civilly to seek redress (for a court's action); lodging an appeal,Type the reading!,Image
竹夫人,ちくふじん,bamboo wife; Dutch wife,Type the reading!,Image
竜舟,りゅうしゅう,dragon boat (long 22-person canoe used for racing),Type the reading!,Image
立振舞い,"たちふるまい,たちぶるまい",movements; bearing; deportment,Type the reading!,Image
寄切る,よりきる,to force someone out of the ring,Type the reading!,Image
かす漬,かすづけ,fish or vegetables pickled in sake lees,Type the reading!,Image
食胞,しょくほう,phagosome,Type the reading!,Image
突通る,つきとおる,to penetrate,Type the reading!,Image
梅鉢草,"うめばちそう,ウメバチソウ",marsh grass of Parnassus (Parnassia palustris),Type the reading!,Image
霜朝,しもあさ,frosty morning,Type the reading!,Image
吹散らす,ふきちらす,to scatter; to blow about; to spread a rumor,Type the reading!,Image
鯨学,くじらがく,cetology,Type the reading!,Image
無嗅覚症,むきゅうかくしょう,anosmia; smell blindness,Type the reading!,Image
無漂白,むひょうはく,unbleached (e.g. flour),Type the reading!,Image
晴渡る,はれわたる,to clear up; to become cloudless,Type the reading!,Image
摩尼宝珠,まにほうじゅ,jewel; pearl; gemstone,Type the reading!,Image
御田植祭,おたうえまつり,shrine ritual held within the first two months of the year to forecast or pray…; seasonal planting of rice on a field affiliated with a shrine,Type the reading!,Image
釣り釜,つりがま,iron kettle suspended on a chain,Type the reading!,Image
庇護権,ひごけん,right of asylum,Type the reading!,Image
造替,ぞうたい,"reconstructing (shrine, temple, etc.); altering",Type the reading!,Image
聴聞僧,ちょうもんそう,confessor,Type the reading!,Image
杉原紙,すぎはらがみ,"sugihara paper; variety of traditional Japanese paper similar to hosho paper, but slightly thin…",Type the reading!,Image
千本格子,せんぼんごうし,"lattice of evenly spaced vertical timber bars (used in facades, etc.)",Type the reading!,Image
洋綴じ,ようとじ,Western-style binding,Type the reading!,Image
伴侶動物,はんりょどうぶつ,companion animal; pet,Type the reading!,Image
段鼻,だんばな,stair nosing; nosing; aquiline nose,Type the reading!,Image
密陀絵,みつだえ,mitsuda-e; litharge painting; oil painting with litharge as a desiccant,Type the reading!,Image
瞑想生活,めいそうせいかつ,life of meditation; contemplative life,Type the reading!,Image
膝拍子,ひざびょうし,keeping time by tapping one's knees,Type the reading!,Image
重箱読,じゅうばこよみ,mixed on-kun kanji reading,Type the reading!,Image
開拗音,かいようおん,contracted sound,Type the reading!,Image
庸才,ようさい,mediocre talent,Type the reading!,Image
天津乙女,あまつおとめ,celestial maiden,Type the reading!,Image
欠を補う,けつをおぎなう,to bridge a gap; to supply a lack,Type the reading!,Image
清笛,しんてき,bamboo flute used in Qing music,Type the reading!,Image
赤行嚢,あかこうのう,red mail bag,Type the reading!,Image
寒緋桜,"かんひざくら,カンヒザクラ",Taiwan cherry (Prunus campanulata); winter cherry tree,Type the reading!,Image
ジーキル博士とハイド氏,ジーキルはかせとハイドし,The Strange Case of Dr. Jekyll and Mr. Hyde (1886 novel by Robert Louis Stevens…,Type the reading!,Image
届け出で,とどけいで,report; notification,Type the reading!,Image
邦文タイプライター,ほうぶんタイプライター,Japanese typewriter; typewriter that can type using Japanese characters,Type the reading!,Image
百姓読み,ひゃくしょうよみ,unorthodox reading of kanji (in compounds),Type the reading!,Image
糞石,ふんせき,coproma (hardened feces inside the colon); fecaloma; stercoroma,Type the reading!,Image
下駄番,げたばん,toe guards on clogs; footwear doorman,Type the reading!,Image
銅藍,どうらん,covellite,Type the reading!,Image
吉林大学,きつりんだいがく,Jilin University,Type the reading!,Image
釜敷,かましき,kettle rest,Type the reading!,Image
新建ち,しんだち,newly rebuilt house; to build a house anew,Type the reading!,Image
青梨,あおなし,Harbin pear (Pyrus ussuriensis var. hondoensis); Ussurian pear; Chinese pear,Type the reading!,Image
磯魚,いそうお,inshore fish; fish living in rocky coastal waters,Type the reading!,Image
碁聖,ごせい,Gosei (professional go title),Type the reading!,Image
詰袖,つめそで,kimono with completely attached sleeves (i.e. lacking an opening on the side un…,Type the reading!,Image
托葉,たくよう,stipule,Type the reading!,Image
紅栗毛,べにくりげ,red chestnut (horse coat color),Type the reading!,Image
蛍光染料,けいこうせんりょう,fluorescent dye,Type the reading!,Image
拝み箸,おがみばし,clasping chopsticks between one's hands as in a gesture of prayer (a breach of…,Type the reading!,Image
彙報,いほう,bulletin; collection of reports,Type the reading!,Image
緒締め,おじめ,string-fastener; drawstring on pouch or purse (handbag),Type the reading!,Image
旬間,じゅんかん,period of ten days,Type the reading!,Image
屍体愛好,したいあいこう,necrophilia,Type the reading!,Image
無声子音,むせいしいん,voiceless consonant,Type the reading!,Image
踏倒す,ふみたおす,to trample down; to crush underfoot; to kick down,Type the reading!,Image
気胞,きほう,bladder; vesicle,Type the reading!,Image
非円唇,ひえんしん,unrounded,Type the reading!,Image
貴賤結婚,きせんけっこん,morganatic marriage (marriage of a noble and a commoner that disallows the pass…,Type the reading!,Image
薄刃包丁,"うすばぼうちょう,うすばほうちょう",rectangular-shaped thin-bladed knife (esp. used for vegetables),Type the reading!,Image
缶詰業者,かんづめぎょうしゃ,canner,Type the reading!,Image
身土不二,"しんどふじ,しんどふに",you are what you eat; slogan encouraging consumption of local seasonal foods for one's health; indivisibility of the body and the land (because the body is made from food and…,Type the reading!,Image
牛の角文字,うしのつのもじ,"hiragana character ""i""; hiragana character ""hi""",Type the reading!,Image
善く善く,よくよく,carefully; closely; very,Type the reading!,Image
凌波性,りょうはせい,seaworthiness,Type the reading!,Image
竜田姫,たつたひめ,Tatsutahime; goddess of autumn; goddess of fall,Type the reading!,Image
綱打ち式,つなうちしき,ceremony of tsuna-making,Type the reading!,Image
画讃,がさん,"legend over a picture; inscription (legend, writing) on a painting",Type the reading!,Image
立留まる,"たちどまる,たちとまる",to stop (in one's tracks); to come to a stop; to halt,Type the reading!,Image
張出し窓,はりだしまど,bay window,Type the reading!,Image
薬嚢,やくのう,medicine bag; cartridge bag (for holding an artillery charge); powder bag,Type the reading!,Image
箔打ち,はくうち,making foil; foil-maker,Type the reading!,Image
請花,うけばな,"ukebana; lotus-shaped support on a pedestal, lantern, pagoda finial, etc.",Type the reading!,Image
竜駕,"りょうが,りゅうが",imperial carriage,Type the reading!,Image
御出でなさる,おいでなさる,to come; to go; to be (somewhere),Type the reading!,Image
亀レス,かめレス,replying to an email or online discussion after a long delay; slow response,Type the reading!,Image
切畑,きりはた,hillside farm; fallow ground,Type the reading!,Image
海葡萄,うみぶどう,sea grapes (Caulerpa lentillifera),Type the reading!,Image
車輪梅,"しゃりんばい,シャリンバイ",yeddo hawthorn (Rhaphiolepis indica var. umbellata),Type the reading!,Image
大相撲,おおずもう,professional sumo wrestling,Type the reading!,Image
怠けぐせ,なまけぐせ,habit of idleness (laziness); indolence,Type the reading!,Image
国替,くにがえ,forced relocation of a daimyo to a different domain (Edo period); change of constituency (for a politician); change of district,Type the reading!,Image
チリ積,"ちりつも,チリツモ,チリつも,ちりツモ",many a little makes a mickle; every little helps,Type the reading!,Image
糸繰車,いとくりぐるま,spinning wheel,Type the reading!,Image
アメリカ杉,"アメリカすぎ,アメリカスギ",redwood,Type the reading!,Image
遣り辛い,"やりづらい,やりずらい",hard-to-do; difficult; tough,Type the reading!,Image
美女桜,びじょざくら,verbena,Type the reading!,Image
皆既蝕,かいきしょく,total eclipse (solar or lunar); totality,Type the reading!,Image
お芽出度う,おめでとう,congratulations!; well done!; best wishes!,Type the reading!,Image
雄びな,おびな,Emperor hina doll,Type the reading!,Image
焼き杉,やきすぎ,yakisugi; charred and polished cedar wood,Type the reading!,Image
漬け菜,つけな,pickled greens,Type the reading!,Image
棋布,きふ,"scattering (of islands, Go pieces, etc., often in harmonious balance); dispersal; constellation",Type the reading!,Image
汎化,はんか,"generalization (psychology, linguistics, etc.)",Type the reading!,Image
渾渾,"こんこん,コンコン",(flowing) copiously,Type the reading!,Image
歌舞伎踊り,かぶきおどり,early kabuki dance,Type the reading!,Image
山立,やまだち,bandit; brigand; hunter,Type the reading!,Image
竹糖,"ちくとう,たけとう",Chinese sugarcane (Saccharum sinense) (used for making wasanbon),Type the reading!,Image
吹替え,ふきかえ,"dubbing (of a film, etc. into a different language); stand-in (actor); double",Type the reading!,Image
蓮華台,れんげだい,lotus seat (under Buddhist statues); lotus base,Type the reading!,Image
張子のトラ,はりこのとら,"papier-mâché tiger (toy with a loose, wobbly head); paper tiger; someone (or something) who is all bark and no bite",Type the reading!,Image
引繰り返る,"ひっくりかえる,ひっくりがえる",to be overturned; to be reversed; to turn over,Type the reading!,Image
やみ米,やみごめ,black-market rice,Type the reading!,Image
庸愚,ようぐ,mediocrity; imbecility,Type the reading!,Image
石蠟,せきろう,paraffin,Type the reading!,Image
畳字,じょうじ,iteration mark (used to represent repetition of the previous character),Type the reading!,Image
あいそ笑,"あいそわらい,あいそうわらい",insincere smile; ingratiating smile; polite smile,Type the reading!,Image
回り路,まわりみち,detour; circuitous route; diversion,Type the reading!,Image
呼留める,よびとめる,to (call and) stop; to call (someone) to stop; to hail (e.g. a taxi),Type the reading!,Image
耕うん,こううん,plowing and weeding; farming; cultivation,Type the reading!,Image
うで試し,うでだめし,trying one's ability,Type the reading!,Image
祝唄,いわいうた,festive poem or song; congratulatory form (of waka),Type the reading!,Image
碁石茶,ごいしちゃ,Goishicha (fermented tea variety),Type the reading!,Image
付焼き刃,つけやきば,affectation; pretension; thin veneer,Type the reading!,Image
胡麻だんご,"ごまだんご,ゴマだんご",goma dango; sesame balls,Type the reading!,Image
座臥,ざが,sitting and lying down; daily life,Type the reading!,Image
癇しゃく,かんしゃく,temper; irritability; fit of anger,Type the reading!,Image
使込み,つかいこみ,embezzlement; misappropriation,Type the reading!,Image
醜いあひるの子,みにくいあひるのこ,ugly duckling,Type the reading!,Image
灯明かり,"ひあかり,ほあかり",lamplight; torchlight,Type the reading!,Image
石鹸製造,せっけんせいぞう,soapmaking,Type the reading!,Image
麻垂れ,まだれ,"kanji ""dotted cliff"" radical (radical 53)",Type the reading!,Image
貯湯槽,ちょとうそう,hot water tank,Type the reading!,Image
京阪式アクセント,けいはんしきアクセント,Keihan-style accent; Kyoto-Osaka accent,Type the reading!,Image
獣亜綱,じゅうあこう,Theria (mammalian subclass),Type the reading!,Image
空胞化,くうほうか,vacuolation; vacuolization,Type the reading!,Image
沢筋,さわすじ,route beside a mountain stream,Type the reading!,Image
大陸地殻,たいりくちかく,continental crust,Type the reading!,Image
松茸飯,まつたけめし,rice cooked with matsutake,Type the reading!,Image
私語り,わたしがたり,first-person narrative,Type the reading!,Image
京津,けいしん,Kyoto-Otsu; Kyoto and Otsu; Kyoto-Settsu,Type the reading!,Image
苔虫,"こけむし,コケムシ",moss animal (any animal of phylum Bryozoa),Type the reading!,Image
単弓類,たんきゅうるい,synapsids; theropsids; mammal-like reptiles,Type the reading!,Image
水端,"みずはな,みずばな",water's edge; waterfront; start,Type the reading!,Image
使用語彙,しようごい,active vocabulary,Type the reading!,Image
隻手の声,せきしゅのこえ,the sound of one hand clapping (a classic Zen koan),Type the reading!,Image
舟葬,しゅうそう,boat burial,Type the reading!,Image
実るほど頭をたれる稲穂かな,みのるほどあたまをたれるいなほかな,"the more learned, the more humble; the boughs bearing the most hang lowest",Type the reading!,Image
仏飯,ぶっぱん,rice offering to Buddha,Type the reading!,Image
増醸酒,ぞうじょうしゅ,"zōjōshu; sake with added distilled alcohol, sweeteners, flavorings, etc.",Type the reading!,Image
主浴槽,しゅよくそう,main bath (i.e. in a bathhouse),Type the reading!,Image
鎌倉の戦い,かまくらのたたかい,Battle of Kamakura (Genkō War; 1333); Siege of Kamakura,Type the reading!,Image
犬の川端歩き,いぬのかわばたあるき,window-shopping without any money; going out and returning without having bought or eaten anything; dog's walk on the riverbank,Type the reading!,Image
大豆肉,だいずにく,soy meat,Type the reading!,Image
暗暗裡,あんあんり,secretly; covertly; tacitly,Type the reading!,Image
蒙古帝国,もうこていこく,Mongol Empire,Type the reading!,Image
竹牌,"たけはい,たけパイ",bamboo tile; tile made out of bamboo,Type the reading!,Image
刷りなおす,すりなおす,to reprint (book),Type the reading!,Image
類える,たぐえる,to compare; to liken; to make (someone) accompany,Type the reading!,Image
神道集,しんとうしゅう,Shintoshu (14th century Japanese Shinto text),Type the reading!,Image
裏帆,うらほ,sail with the wind at its back; aback,Type the reading!,Image
暁霧,ぎょうむ,fog appearing at dawn,Type the reading!,Image
財嚢,ざいのう,purse; money bag; wallet,Type the reading!,Image
初桜,はつざくら,first cherry blossom of the year,Type the reading!,Image
宗国,そうこく,suzerain; suzerain state,Type the reading!,Image
墨液,ぼくえき,India ink; China ink,Type the reading!,Image
庸君,ようくん,stupid ruler,Type the reading!,Image
活塞,かっそく,piston,Type the reading!,Image
フェライト磁石,フェライトじしゃく,ferrite magnet,Type the reading!,Image
子音性,しいんせい,consonantal,Type the reading!,Image
振出局,ふりだしきょく,selling office,Type the reading!,Image
傷んだトマト,いたんだトマト,rotten tomatoes,Type the reading!,Image
間遮,あいしゃ,piece placed to block opponent's check; interposed piece,Type the reading!,Image
親王妃,しんのうひ,Imperial princess,Type the reading!,Image
雪舟の筆,せっしゅうのふで,work of Sesshū,Type the reading!,Image
焼酎ハイボール,しょうちゅうハイボール,shōchū high-ball,Type the reading!,Image
実践道徳,じっせんどうとく,practical ethics (morality),Type the reading!,Image
沈黙寡言,ちんもくかげん,taciturn; reticent,Type the reading!,Image
三韓征伐,さんかんせいばつ,conquest of the three Koreas (legendary military invasion of the Korean kingdom…,Type the reading!,Image
唯一不二,ゆいいつふじ,one and only; unique,Type the reading!,Image
仏艦,ふつかん,French warship,Type the reading!,Image
伴食大臣,ばんしょくだいじん,nominal (figurehead) minister; titular minister,Type the reading!,Image
嗜慾,しよく,liking (for); appetite; weakness,Type the reading!,Image
泊り賃,とまりちん,hotel charges; tariff,Type the reading!,Image
朽敗,きゅうはい,decay; dilapidation,Type the reading!,Image
初篇,しょへん,volume one; first volume,Type the reading!,Image
先込め銃,さきごめじゅう,muzzle loader,Type the reading!,Image
森林狼,"しんりんおおかみ,シンリンオオカミ",timber wolf; lobo,Type the reading!,Image
糸楊枝,いとようじ,dental floss,Type the reading!,Image
文字詞,もじことば,word created by retaining the first syllable (or two) of a word and suffixing i…,Type the reading!,Image
生齧り,なまかじり,superficial knowledge; smattering; dabbler,Type the reading!,Image
貞操蹂躙,ていそうじゅうりん,rape; ravishment; violation,Type the reading!,Image
引釣り,ひきづり,trolling,Type the reading!,Image
お引摺り,おひきずり,train of dress; trailing skirt; woman who doesn't work and only thinks about fashion,Type the reading!,Image
挙足,あげあし,raised leg; lifting a leg; sitting cross-legged,Type the reading!,Image
軍配うちわ,ぐんばいうちわ,gourd-shaped war fan; referee's fan; umpire's fan,Type the reading!,Image
伴僧,ばんそう,priests assisting at a Buddhist service,Type the reading!,Image
乳房雲,"ちぶさぐも,にゅうぼううん",mammatus (cloud); mammatocumulus; festoon cloud,Type the reading!,Image
叙品,じょひん,ordination (esp. Catholic),Type the reading!,Image
芸無し猿,げいなしざる,useless person; good-for-nothing,Type the reading!,Image
白禍,はっか,White Peril (i.e. takeover by white race(s)),Type the reading!,Image
向っ腹,"むかっぱら,ムカッパラ",anger; passion; rage,Type the reading!,Image
淡水藻,たんすいそう,fresh-water algae,Type the reading!,Image
弔する,ちょうする,to mourn; to condole,Type the reading!,Image
畳句,じょうく,repetition; accumulative clause; refrain,Type the reading!,Image
経塚,きょうづか,sutra mound,Type the reading!,Image
女房と畳は新しいほうがいい,"にょうぼうとたたみはあたらしいほうがいい,にょうぼうとたたみはあたらしいほうがよい",wives and tatami mats are best when new,Type the reading!,Image
野良アプリ,のらアプリ,sideloaded app; unverified app; smartphone application not distributed via an official app store,Type the reading!,Image
擬音係,ぎおんがかり,foley artist; sound effects person,Type the reading!,Image
沖縄豆腐,おきなわどうふ,Okinawan tofu,Type the reading!,Image
鳴嚢,めいのう,vocal sac (on frog),Type the reading!,Image
衣偏,ころもへん,"kanji ""clothes"" radical at left",Type the reading!,Image
岩梨,"いわなし,イワナシ",Epigaea asiatica,Type the reading!,Image
采の目,さいのめ,pip (spot on a die); small cube (esp. of food); die,Type the reading!,Image
聞知る,ききしる,to learn something through hearing,Type the reading!,Image
ゆで海老,"ゆでえび,ゆでエビ","boiled red prawn, shrimp, lobster, etc. (sometimes used as a New Year decoratio…",Type the reading!,Image
嫡出推定,ちゃくしゅつすいてい,presumption of legitimacy; presumption of child in wedlock; presumption that the ex-husband is the father of a woman's child born within 30…,Type the reading!,Image
卵黄嚢,らんおうのう,yolk sac,Type the reading!,Image
強意見,こわいけん,severe admonition; good talking-to; remonstrance,Type the reading!,Image
天皇旗,てんのうき,Imperial Standard,Type the reading!,Image
盲唖,もうあ,blind and dumb,Type the reading!,Image
四国遍路,しこくへんろ,Shikoku pilgrimage (to the 88 temples); Shikoku pilgrim,Type the reading!,Image
朽壊,きゅうかい,rotting and crumbling,Type the reading!,Image
二重母音,にじゅうぼいん,diphthong,Type the reading!,Image
肺尖,はいせん,pulmonary apex; apex of a lung,Type the reading!,Image
節句働き,せっくばたらき,"working on a day off (to make up for lost time, or to make an impression)",Type the reading!,Image
黄道帯,こうどうたい,zodiac,Type the reading!,Image
含水炭素,がんすいたんそ,carbohydrate,Type the reading!,Image
フリント硝子,"フリントガラス,フリント・ガラス",flint glass,Type the reading!,Image
粒状斑,りゅうじょうはん,granule,Type the reading!,Image
ささ舟,ささぶね,toy bamboo-leaf boat,Type the reading!,Image
此処の所,ここのところ,of late; lately; this part,Type the reading!,Image
量りしれない,はかりしれない,unfathomable; inestimable; immeasurable,Type the reading!,Image
脊椎麻酔,せきついますい,spinal anesthesia,Type the reading!,Image
浅発地震,せんぱつじしん,shallow earthquake; shallow-focus earthquake,Type the reading!,Image
撰歌,せんか,selection of poems; selected poems,Type the reading!,Image
福祉車両,ふくししゃりょう,vehicle for disabled persons; assistive vehicle,Type the reading!,Image
代り合う,かわりあう,to relieve each other; to take turns (to do),Type the reading!,Image
せせり箸,せせりばし,poking one's food around using one's chopsticks; playing with one's food with one's chopsticks (a breach of etiquette),Type the reading!,Image
誇張法,こちょうほう,hyperbole,Type the reading!,Image
紺ハイソ,こんハイソ,navy-blue knee socks,Type the reading!,Image
閃光電球,せんこうでんきゅう,flash bulb,Type the reading!,Image
待合政治,まちあいせいじ,back-room political dealing,Type the reading!,Image
舌下腺,ぜっかせん,sublingual gland,Type the reading!,Image
煎り煮,いりに,simmering after frying,Type the reading!,Image
預貸率,よたいりつ,loan-deposit ratio,Type the reading!,Image
卵粉,らんぷん,dried egg powder,Type the reading!,Image
片恋い,かたこい,unrequited love; one-sided love,Type the reading!,Image
醸造酢,じょうぞうす,brewed vinegar,Type the reading!,Image
放射霧,ほうしゃぎり,radiation fog,Type the reading!,Image
閃光灯,せんこうとう,flashing light,Type the reading!,Image
彰徳,しょうとく,public praise; making another's virtues well-known,Type the reading!,Image
苺だいふく,いちごだいふく,strawberry mochi; strawberry daifuku,Type the reading!,Image
三の鼓,さんのつづみ,hourglass drum used in Nara-period court music,Type the reading!,Image
琉球芋,"りゅうきゅういも,リュウキュウイモ",sweet potato (Ipomoea batatas); potato (Solanum tuberosum),Type the reading!,Image
寵物,ちょうもつ,"pet (thing); favorite thing (toy, gadget, etc.)",Type the reading!,Image
幼若,ようじゃく,juvenile,Type the reading!,Image
平衡定数,へいこうていすう,equilibrium constant,Type the reading!,Image
赤墨,あかずみ,vermillion stick; red ink,Type the reading!,Image
厨人,"ちゅうじん,くりやびと",chef; head cook,Type the reading!,Image
定詰,じょうづめ,permanent staff; permanent employee; service for a fixed period of time,Type the reading!,Image
止め処無い,とめどない,endless; ceaseless,Type the reading!,Image
蕎麦米,そばごめ,sobagome; buckwheat cooked with chicken and vegetables,Type the reading!,Image
才藻,さいそう,poetic talent,Type the reading!,Image
豪爽,ごうそう,fine disposition,Type the reading!,Image
乾枯,かんこ,completely drying up,Type the reading!,Image
汎称,はんしょう,lumping similar things together and giving the group a collective name; collective name; generic term,Type the reading!,Image
昏冥,こんめい,darkness; gloom,Type the reading!,Image
乾舷,かんげん,freeboard,Type the reading!,Image
叛服,はんぷく,disobedience and obedience; defiance and compliance,Type the reading!,Image
出駕,しゅつが,departure (of a noble),Type the reading!,Image
恵雨,けいう,welcome rain,Type the reading!,Image
多峰,たほう,multimodal,Type the reading!,Image
寒暁,"かんぎょう,かんきょう",cold winter dawn,Type the reading!,Image
垢掻き,あかかき,female assistant who scrubbed customers at public baths and also offered sexual…,Type the reading!,Image
儒仏,じゅぶつ,Confucianism and Buddhism,Type the reading!,Image
汎用コンピュータ,はんようコンピュータ,general purpose computer,Type the reading!,Image
加硫,かりゅう,vulcanizing (rubber),Type the reading!,Image
四方竹,しほうちく,Tetragonocalamus quadrangularis (type of bamboo); Chimonobambusa quadrangularis,Type the reading!,Image
磯焼け,いそやけ,rocky-shore denudation; sea desertification; disappearance of useful coastal seaweeds due to environmental factors,Type the reading!,Image
三遷,さんせん,thrice moving from house to house; the importance of creating an environment conducive to a child's learning,Type the reading!,Image
散票,さんぴょう,scattered votes,Type the reading!,Image
詠吟,えいぎん,reciting poetry,Type the reading!,Image
上床,あげどこ,raised seedbed,Type the reading!,Image
玩物喪志,がんぶつそうし,forgetting one's serious objectives by becoming engrossed in trivial pursuits; being distracted by trivial objects and losing sight of one's original goal,Type the reading!,Image
蛙泳ぎ,かえるおよぎ,breaststroke (swimming); frog-kick,Type the reading!,Image
角書き,つのがき,two-line subtitle,Type the reading!,Image
褄取り,"つまどり,つまとり",rear toe pick,Type the reading!,Image
綿摘み,わたつみ,picking cotton,Type the reading!,Image
赤房,あかぶさ,red tassel hung above the southeast corner of the ring,Type the reading!,Image
白房,しろぶさ,white tassel hung above the southwest corner of the ring,Type the reading!,Image
佳醸,かじょう,sweet sake; good wine,Type the reading!,Image
漆工,しっこう,japanning; lacquer work,Type the reading!,Image
薔薇油,"ばらゆ,しょうびゆ",rose oil; rose otto,Type the reading!,Image
分屯,ぶんとん,vice-; sub-,Type the reading!,Image
悪摺れ,わるずれ,over-sophistication,Type the reading!,Image
賤称,せんしょう,depreciatory name,Type the reading!,Image
檀香梅,"だんこうばい,ダンコウバイ",blunt-lobed spice bush (Lindera obtusiloba),Type the reading!,Image
扶養親族,ふようしんぞく,dependent relative; dependent family member,Type the reading!,Image
敷き革,しきがわ,fur rug; fur cushion; insole,Type the reading!,Image
汎ゲルマン主義,はんゲルマンしゅぎ,pan-Germanism,Type the reading!,Image
糊置き,のりおき,application of paste (for resist dyeing),Type the reading!,Image
絹ばり,きぬばり,silk finish,Type the reading!,Image
リピ買い,リピがい,repeat purchase,Type the reading!,Image
嵩高い,かさだかい,bulky; unwieldy; haughty,Type the reading!,Image
どくろ杯,どくろはい,skull cup,Type the reading!,Image
みそ和え,みそあえ,"salad (or fish, etc.) dressed with miso",Type the reading!,Image
揚蓋,あげぶた,trap door; removable floor boards,Type the reading!,Image
デカ盛,デカもり,extremely large portion,Type the reading!,Image
柄振り,えぶり,farming implement; small noh accessory,Type the reading!,Image
善かれと思う,よかれとおもう,to wish to go well; to have good intentions,Type the reading!,Image
げすの勘繰り,げすのかんぐり,putting a deliberately bad interpretation (on a person's actions); petty-minded suspicion,Type the reading!,Image
枯節,かれぶし,high grade katsuobushi (with mold),Type the reading!,Image
因縁生起,いんねんせいき,dependent arising; doctrine that everything has a cause and there is nothing that arises out of no…,Type the reading!,Image
正八胞体,せいはちほうたい,tesseract,Type the reading!,Image
音喩,おんゆ,mimetic word (esp. in manga); onomatopoeic word,Type the reading!,Image
愛憎相半ばする,あいぞうあいなかばする,to have mixed feelings of love and hatred; to love and hate equally,Type the reading!,Image
村費,そんぴ,village expenses; at village expense,Type the reading!,Image
梅雨の走り,つゆのはしり,rainy spells just before the rainy season,Type the reading!,Image
設変,せっぺん,design change; engineering change,Type the reading!,Image
捷運,しょううん,rapid transit (in Taiwan),Type the reading!,Image
黒闇天,こくあんてん,Kalaratri (Deva),Type the reading!,Image
螺旋体,らせんたい,spiral; helicoid; helix,Type the reading!,Image
元弘の乱,げんこうのらん,Genkō War (1331-1333); Genkō Incident,Type the reading!,Image
左揃え,"ひだりぞろえ,ひだりそろえ",left alignment; left justification,Type the reading!,Image
汎用体,はんようたい,generic unit,Type the reading!,Image
汎欧州,はんおうしゅう,pan-European,Type the reading!,Image
立拝,りっぱい,standing and worshipping; worshipping while standing up,Type the reading!,Image
体液沸騰,たいえきふっとう,ebullism; formation of gas bubbles in bodily fluids,Type the reading!,Image
派川,はせん,distributary; branch,Type the reading!,Image
衆苦充満,しゅくじゅうまん,filled with numerous sufferings,Type the reading!,Image
意味飽和,いみほうわ,semantic satiation,Type the reading!,Image
幸災楽禍,こうさいらくか,delighting in the misfortune of others,Type the reading!,Image
