Question,Answers,Comment,Instructions,Render as
風車小屋,ふうしゃごや,windmill,Type the reading!,Image
昆虫食,こんちゅうしょく,entomophagy; insect eating,Type the reading!,Image
二人連れ,ふたりづれ,party of two,Type the reading!,Image
泥中,でいちゅう,in the mud or mire,Type the reading!,Image
立夏,りっか,first day of summer (approx. May 6),Type the reading!,Image
巧言令色,こうげんれいしょく,flattery; honeyed words,Type the reading!,Image
武者ぶるい,むしゃぶるい,trembling with excitement,Type the reading!,Image
縦走,じゅうそう,stretching out (in a longitudinal direction); running; traversing,Type the reading!,Image
反粒子,はんりゅうし,antiparticle,Type the reading!,Image
うろこ雲,うろこぐも,cirrocumulus cloud,Type the reading!,Image
涙が枯れる,なみだがかれる,to cry until one runs out of tears,Type the reading!,Image
喜寿,きじゅ,77th birthday,Type the reading!,Image
火砕流,かさいりゅう,pyroclastic flow,Type the reading!,Image
丹誠,たんせい,working earnestly; sincerity; diligence,Type the reading!,Image
狩りにいく,かりにいく,to go hunting,Type the reading!,Image
都鳥,"みやこどり,ミヤコドリ",Eurasian oystercatcher (Haematopus ostralegus); black-headed gull (Larus ridibundus); Cinnalepeta pulchella (species of spiral-shelled gastropod),Type the reading!,Image
枕辺,まくらべ,bedside,Type the reading!,Image
施術者,"せじゅつしゃ,しじゅつしゃ",practitioner; therapist,Type the reading!,Image
一戦を交える,いっせんをまじえる,to fight a battle; to have a fight,Type the reading!,Image
別部屋,"べつべや,べつへや",different room; another room; separate rooms,Type the reading!,Image
礼は弾む,れいははずむ,to make it worth someone's while; to make something worthwhile,Type the reading!,Image
疑問符がつく,ぎもんふがつく,the question remains; it comes into question,Type the reading!,Image
ハト時計,はとどけい,cuckoo clock,Type the reading!,Image
丹前,たんぜん,large padded kimono,Type the reading!,Image
のど笛,のどぶえ,windpipe,Type the reading!,Image
脂気,あぶらけ,oiliness; greasiness,Type the reading!,Image
クリスマス休暇,クリスマスきゅうか,Christmas holiday; Christmas vacation,Type the reading!,Image
併存,"へいぞん,へいそん",coexistence,Type the reading!,Image
仇成す,あだなす,to do (someone) a wrong; to do (someone) an ill turn; to take revenge,Type the reading!,Image
数え年,かぞえどし,East Asian age reckoning; traditional system of age reckoning whereby newborns are considered one year ol…,Type the reading!,Image
膣前庭,ちつぜんてい,vaginal vestibule; vulvar vestibule,Type the reading!,Image
堅城,けんじょう,strong fortress,Type the reading!,Image
選りに選って,よりによって,"of all (things, people, places, days, etc.)",Type the reading!,Image
大慶,たいけい,great joy,Type the reading!,Image
奪三振,だつさんしん,striking a batter out,Type the reading!,Image
貿易業,ぼうえきぎょう,trading business,Type the reading!,Image
農閑期,のうかんき,slack season for farmers; leisure season for farmers,Type the reading!,Image
鼻栓,はなせん,nasal plug; wedge (in tusk mortise-and-tenon joint); wooden pin driven through tenon to hold it in place,Type the reading!,Image
蛇使い,へびつかい,snake charmer,Type the reading!,Image
執り成す,とりなす,to mediate; to intervene; to smooth,Type the reading!,Image
徳川時代,とくがわじだい,"Tokugawa period (i.e. the Edo period, 1603-1867)",Type the reading!,Image
貧すれば鈍する,ひんすればどんする,poverty dulls the wit,Type the reading!,Image
形崩れ,かたくずれ,"losing shape (of clothing, etc.); losing form",Type the reading!,Image
罠に掛かる,わなにかかる,"to be caught in a trap (snare, etc.); to fall for (a trick, ambush, etc.)",Type the reading!,Image
羽根布団,はねぶとん,down quilt; feather quilt,Type the reading!,Image
漁具,ぎょぐ,fishing tackle; fishing gear,Type the reading!,Image
服飾品,ふくしょくひん,accessories,Type the reading!,Image
まき餌,まきえ,scattered animal feed; ground bait,Type the reading!,Image
矢車,やぐるま,arrow wheel (decorative windmill on the pole on which carp streamers are raised),Type the reading!,Image
枕許,まくらもと,bedside; near one's pillow,Type the reading!,Image
立膝,たてひざ,sitting with one knee drawn up,Type the reading!,Image
工夫を凝らす,くふうをこらす,to exercise one's ingenuity; to come up with an ingenious plan,Type the reading!,Image
仁愛,じんあい,benevolence; charity; love,Type the reading!,Image
針金細工,はりがねざいく,wirework,Type the reading!,Image
収穫高,しゅうかくだか,crop; income,Type the reading!,Image
糞くらえ,くそくらえ,eat shit!; fuck off!; fuck you!,Type the reading!,Image
犬と猿,いぬとさる,cats and dogs (as an example of a bad relationship); dogs and monkeys,Type the reading!,Image
不気味の谷,ぶきみのたに,uncanny valley (hypothesis about humanoid robots),Type the reading!,Image
防塁,ぼうるい,bulwark; earthwork,Type the reading!,Image
申訳,もうしわけ,apology; excuse,Type the reading!,Image
小売業,こうりぎょう,retail trade; retailing,Type the reading!,Image
霧に包まれる,きりにつつまれる,to be shrouded in mist; to be enveloped in fog,Type the reading!,Image
違憲,いけん,unconstitutionality,Type the reading!,Image
立ち退かせる,たちのかせる,to evict; to eject,Type the reading!,Image
降ったり止んだり,ふったりやんだり,(raining or snowing) on and off; off and on,Type the reading!,Image
色盲,しきもう,color-blindness; colour-blindness,Type the reading!,Image
拘引,こういん,arrest; custody; apprehending,Type the reading!,Image
受け皿となる,うけざらとなる,to act as a receptacle; to receive; to take on,Type the reading!,Image
鉄鋼業,てっこうぎょう,the steel industry,Type the reading!,Image
採り方,とりかた,way of taking (e.g. photographs); manner of taking; how to take,Type the reading!,Image
漁業権,ぎょぎょうけん,fishing rights,Type the reading!,Image
糞女,くそおんな,bitch; wench,Type the reading!,Image
菓子皿,かしざら,cake dish,Type the reading!,Image
兼備,けんび,being proficient in both; combine both,Type the reading!,Image
夕雲,ゆうぐも,early evening cloud; clouds at sunset,Type the reading!,Image
雑作,"ぞうさ,ぞうさく",building (esp. a house); house fixture; fitting,Type the reading!,Image
箇月,かげつ,counter for months,Type the reading!,Image
活字離れ,かつじばなれ,aliteracy; loss of interest in or shift away from reading (especially serious) books or li…,Type the reading!,Image
狐目,きつねめ,"narrow, slanted eyes",Type the reading!,Image
懲罰的,ちょうばつてき,punitive,Type the reading!,Image
朱子,しゅす,satin,Type the reading!,Image
紋服,もんぷく,clothing decorated with one's family crest,Type the reading!,Image
べっこう飴,べっこうあめ,hard candy; candy suckers molded on a griddle; tortoise-shell candy,Type the reading!,Image
我国,わがくに,our country; our land; one's own country,Type the reading!,Image
剣奴,けんど,gladiator,Type the reading!,Image
産み月,うみづき,final month of pregnancy; month in which childbirth is due,Type the reading!,Image
風洞,ふうどう,wind tunnel,Type the reading!,Image
畜舎,ちくしゃ,cattle shed; barn,Type the reading!,Image
ムダ骨,むだぼね,wasted effort; fruitless effort; vain efforts,Type the reading!,Image
荒淫,こういん,sexual indulgence,Type the reading!,Image
製鋼,せいこう,steel manufacture,Type the reading!,Image
不精髭,ぶしょうひげ,stubble; unshaven face; beard one has because one is too lazy to shave,Type the reading!,Image
釣銭,つりせん,change (for a purchase),Type the reading!,Image
入閣,にゅうかく,joining the cabinet,Type the reading!,Image
受持,"うけもち,じゅじ",charge (of something); matter in one's charge; (one's) assignment,Type the reading!,Image
和殿,わどの,you,Type the reading!,Image
奔馬,ほんば,runaway horse; galloping horse,Type the reading!,Image
目釘,めくぎ,rivet on a sword hilt,Type the reading!,Image
振返る,ふりかえる,to turn one's head; to look over one's shoulder; to turn around,Type the reading!,Image
象眼,ぞうがん,inlay; inlaying; damascening,Type the reading!,Image
ガラスの天井,ガラスのてんじょう,glass ceiling,Type the reading!,Image
燃え殻,もえがら,embers; cinders; burnt residue,Type the reading!,Image
貧乏旅行,びんぼうりょこう,budget travel; penniless travel; travelling on the cheap,Type the reading!,Image
石灰化,せっかいか,calcification,Type the reading!,Image
急かせる,せかせる,to hurry (up); to urge on; to press,Type the reading!,Image
動かざること山の如し,うごかざることやまのごとし,"in being immobile be like a mountain (from Sun Tzu); being imperturbable; immobile like a mountain (from laziness, etc.)",Type the reading!,Image
チョビ髭,ちょびひげ,small mustache; short mustache,Type the reading!,Image
海軍大臣,かいぐんだいじん,Minister of the Navy,Type the reading!,Image
湯治客,とうじきゃく,visitor at hot springs resort,Type the reading!,Image
ジャズ喫茶,ジャズきっさ,jazz cafe,Type the reading!,Image
背側,はいそく,dorsal,Type the reading!,Image
箱推し,はこおし,(being a) fan of an entire music group (esp. idol group); not having a favorite member of a group,Type the reading!,Image
中骨,なかぼね,backbone (of a fish),Type the reading!,Image
一推し,"いちおし,イチオシ",top recommendation; something highly recommended,Type the reading!,Image
援兵,えんぺい,reinforcements; relief,Type the reading!,Image
借用証書,しゃくようしょうしょ,promissory note; written acknowledgment of debt; IOU,Type the reading!,Image
嫌忌,"けんき,けんぎ",dislike; aversion,Type the reading!,Image
古雅,こが,classical elegance; antiquity,Type the reading!,Image
富士五湖,ふじごこ,the Five Lakes of Mt. Fuji,Type the reading!,Image
貸本,かしほん,books for loan,Type the reading!,Image
劣化ウラン,れっかウラン,depleted uranium,Type the reading!,Image
籠目,かごめ,woven-bamboo pattern,Type the reading!,Image
鳴りを潜める,なりをひそめる,to quieten down; to fall silent; to cease activities,Type the reading!,Image
縦列駐車,じゅうれつちゅうしゃ,parallel parking; roadside parking,Type the reading!,Image
幼稚園バス,ようちえんバス,school bus (for kindergarten children); kindergarten bus,Type the reading!,Image
掘っ建て小屋,ほったてごや,hut; shanty; hovel,Type the reading!,Image
蒸留器,じょうりゅうき,still,Type the reading!,Image
陶磁,とうじ,clay,Type the reading!,Image
上述,じょうじゅつ,above-mentioned; above-stated; aforementioned,Type the reading!,Image
四則演算,しそくえんざん,four arithmetic operations; basic arithmetic operations,Type the reading!,Image
押切,おしきり,straw cutter; short mane; pressing and cutting,Type the reading!,Image
側背,そくはい,flank,Type the reading!,Image
胴体着陸,どうたいちゃくりく,belly landing (of an aircraft); gear-up landing,Type the reading!,Image
昆虫学者,こんちゅうがくしゃ,entomologist,Type the reading!,Image
潜航艇,せんこうてい,midget submarine; submarine,Type the reading!,Image
妬心,としん,jealousy,Type the reading!,Image
空漠,くうばく,vast; boundless; vague,Type the reading!,Image
斜に構える,"しゃにかまえる,はすにかまえる,ななめにかまえる",to couch (a sword); to look at cynically or ironically; to stand ready (to do),Type the reading!,Image
頓馬,とんま,idiot; fool; dope,Type the reading!,Image
製糸,せいし,spinning; silk reeling; filature,Type the reading!,Image
兎も角も,ともかくも,anyhow; anyway; somehow or other,Type the reading!,Image
昇り龍,"のぼりりゅう,ノボリリュウ",rising dragon; white saddle (Helvella crispa); elfin saddle,Type the reading!,Image
とぎ汁,"とぎしる,とぎじる",water that has been used to wash rice,Type the reading!,Image
否応無く,いやおうなく,whether one wants to or not; without choice,Type the reading!,Image
小便小僧,しょうべんこぞう,Manneken Pis (cupid-like statue urinating into a fountain); Petit Julien,Type the reading!,Image
遮那,しゃな,Mahavairocana (Bodhisattva),Type the reading!,Image
洋燈,"ようとう,ランプ",lamp,Type the reading!,Image
鶏料理,とりりょうり,chicken dish; dish whose main ingredient is chicken,Type the reading!,Image
気持ちを汲む,きもちをくむ,to consider others' feelings; to sympathize with someone's feelings,Type the reading!,Image
脂肪肝,しぼうかん,fatty liver,Type the reading!,Image
同慶,どうけい,matter for mutual congratulation,Type the reading!,Image
元亀,げんき,Genki era (1570.4.23-1573.7.28),Type the reading!,Image
体良く,ていよく,decently; gracefully; plausibly,Type the reading!,Image
歳取った,としとった,old (person); aged,Type the reading!,Image
貯蔵タンク,ちょぞうタンク,storage tank,Type the reading!,Image
幕政,ばくせい,the shogunate (administration),Type the reading!,Image
持ち船,もちぶね,one's own ship,Type the reading!,Image
麺屋,めんや,noodle shop,Type the reading!,Image
想定問答,そうていもんどう,"anticipated questions and answers (e.g. for a press conference, interview or or…",Type the reading!,Image
憲法違反,けんぽういはん,violation of the constitution,Type the reading!,Image
搾り汁,しぼりじる,squeezed juice (e.g. of a lemon),Type the reading!,Image
朝雲,"あさぐも,ちょううん",morning clouds,Type the reading!,Image
素人芸,しろうとげい,amateur's skill or performance,Type the reading!,Image
中性脂肪,ちゅうせいしぼう,neutral fat; neutral lipid; triglyceride,Type the reading!,Image
駒鳥,"こまどり,コマドリ",Japanese robin (Larvivora akahige),Type the reading!,Image
百官,ひゃっかん,all the officials,Type the reading!,Image
就任演説,しゅうにんえんぜつ,inaugural speech,Type the reading!,Image
余剰人員,よじょうじんいん,excess personnel; redundant staff,Type the reading!,Image
髭もじゃ,ひげもじゃ,bearded,Type the reading!,Image
洗い桶,あらいおけ,washtub; dishpan; washing-up bowl,Type the reading!,Image
払い退ける,はらいのける,to ward off; to brush away; to fling off,Type the reading!,Image
差入れ,さしいれ,insertion; letter drop; sending to a prisoner,Type the reading!,Image
日本髪,にほんがみ,traditional Japanese women's hairstyle,Type the reading!,Image
媒質,ばいしつ,medium (for carrying energy waves); transmission medium,Type the reading!,Image
高禄,こうろく,high salary,Type the reading!,Image
歳とる,としとる,to grow old; to age,Type the reading!,Image
襟首をつかむ,えりくびをつかむ,to seize (someone) by the collar; to grab (someone) by the scruff of the neck; to collar (someone),Type the reading!,Image
内憂,ないゆう,internal troubles; domestic discord,Type the reading!,Image
親船,おやぶね,mother ship,Type the reading!,Image
躍りでる,おどりでる,to leap out (e.g. onto the stage); to spring out; to jump (e.g. into first place),Type the reading!,Image
詫び言,わびごと,apology,Type the reading!,Image
国防大臣,こくぼうだいじん,Minister of Defense,Type the reading!,Image
奮励努力,ふんれいどりょく,making strenuous efforts; exerting oneself,Type the reading!,Image
身も蓋も無い,みもふたもない,blunt; to the point; direct,Type the reading!,Image
寺参り,てらまいり,ritual visits to a temple,Type the reading!,Image
引っ搔き傷,ひっかききず,scratch; scratch mark,Type the reading!,Image
書取る,かきとる,to write down (what someone says); to take down dictation; to take notes (e.g. of a lecture),Type the reading!,Image
暗紫色,あんししょく,dark purple,Type the reading!,Image
我心,わがこころ,my heart,Type the reading!,Image
形造る,かたちづくる,to form; to shape; to make,Type the reading!,Image
如是,にょぜ,"(""like this""; often the opening word of a sutra); ten thusnesses (in Tendai)",Type the reading!,Image
掛軸,かけじく,hanging scroll,Type the reading!,Image
かの如くに,かのごとくに,as if; as though,Type the reading!,Image
渉猟,しょうりょう,"ranging through (mountains, fields, etc., looking for something); roaming over; searching far and wide",Type the reading!,Image
分明,"ふんみょう,ぶんみょう,ぶんめい",clearness; clear understanding,Type the reading!,Image
奥宮,おくみや,"rear shrine (located behind the main shrine, but dedicated to the same deity)",Type the reading!,Image
連邦議会,れんぽうぎかい,federal parliament; federal congress,Type the reading!,Image
孝養,こうよう,filial duties; devotion to one's parents,Type the reading!,Image
品代,しなだい,bill for article,Type the reading!,Image
世事に疎い,せじにうとい,inexperienced; unrealistic; knowing but little of the world,Type the reading!,Image
貸出し,かしだし,lending; loaning,Type the reading!,Image
承知の助,しょうちのすけ,OK; sure; yessir!,Type the reading!,Image
右中間,うちゅうかん,between right and center fielders (centre),Type the reading!,Image
刀狩り,かたながり,sword hunt; sword confiscation,Type the reading!,Image
潮位,ちょうい,tide level,Type the reading!,Image
億ション,おくション,apartment worth 100 million yen or more; luxury apartment,Type the reading!,Image
搔き込む,かきこむ,to bolt down (food); to gulp down; to shovel (into one's mouth),Type the reading!,Image
羊皮,"ようひ,ヤンピー",sheepskin; parchment,Type the reading!,Image
浮かぶ瀬,うかぶせ,chance; opportunity; lucky break,Type the reading!,Image
比較対照,ひかくたいしょう,comparison and contrast,Type the reading!,Image
朝令暮改,ちょうれいぼかい,an unsettled course of action; (orders or laws) being revised often with no guiding principles,Type the reading!,Image
永いこと,ながいこと,for a long time,Type the reading!,Image
緑玉,りょくぎょく,emerald,Type the reading!,Image
上宮,じょうぐう,building of a Shinto shrine complex built upon the highest ground,Type the reading!,Image
星河,"せいが,せいか",Milky Way,Type the reading!,Image
傍点,ぼうてん,marks or dots written alongside a word to indicate stress or draw the reader's…; emphasis mark; guiding marks written beside kanji to facilitate reading of kanbun,Type the reading!,Image
陶工,とうこう,potter; ceramist; ceramicist,Type the reading!,Image
裏書,うらがき,"endorsement (of a cheque, bill, etc.); verification of authenticity (written on the back of a scroll); certificate of authenticity",Type the reading!,Image
文盲,もんもう,illiteracy; illiterate person; an illiterate,Type the reading!,Image
ガス栓,ガスせん,gas tap; gas cock,Type the reading!,Image
配膳台,はいぜんだい,serving table (for meals); serving stand,Type the reading!,Image
金泥,"きんでい,こんでい",gold paint,Type the reading!,Image
圧服,あっぷく,overpower; subdue; keep down,Type the reading!,Image
裸女,らじょ,naked woman,Type the reading!,Image
赤髭,"あかひげ,アカヒゲ",red beard; person with a red beard; Westerner,Type the reading!,Image
かくの如き,かくのごとき,thus; in this way; like this,Type the reading!,Image
憲政,けんせい,constitutional government; exemplary government; excellent government,Type the reading!,Image
唐物,"からもの,とうぶつ,とうもつ",secondhand goods; old furniture,Type the reading!,Image
折込,"おりこみ,オリコミ","insert (in a magazine, newspaper, etc.); foldout; insertion",Type the reading!,Image
倫理学,りんりがく,ethics; moral philosophy,Type the reading!,Image
蜂の子,はちのこ,wasp larva (esp. of yellowjacket species Vespula flaviceps; used as food); bee larva; hornet larva,Type the reading!,Image
楼上,ろうじょう,on top of a tall building; balcony; upper floor,Type the reading!,Image
外出自粛,がいしゅつじしゅく,refraining from going outside; staying indoors,Type the reading!,Image
お弾き,"おはじき,おハジキ","ohajiki; traditional children's game similar to marbles, played with coin-shaped pieces…; gun",Type the reading!,Image
昭和レトロ,しょうわレトロ,Shōwa retro; Shōwa era-style; reminiscent of the Shōwa era,Type the reading!,Image
マグロ丼,まぐろどん,tuna donburi; bowl of rice topped with tuna,Type the reading!,Image
朱印,しゅいん,red seal,Type the reading!,Image
吟味役,ぎんみやく,auditor (Edo period); examiner; inquisitor,Type the reading!,Image
義塾,ぎじゅく,charity school; charitable school,Type the reading!,Image
遣り甲斐,やりがい,value in doing something; feeling that something is worth doing; rewarding feeling,Type the reading!,Image
賀正,"がしょう,がせい",A Happy New Year!,Type the reading!,Image
毒腺,どくせん,venom gland; poison gland,Type the reading!,Image
御馳走になる,ごちそうになる,to be treated to a meal; to be given a meal,Type the reading!,Image
大猟,たいりょう,good bag (hunting),Type the reading!,Image
神秘体験,しんぴたいけん,mystical experience,Type the reading!,Image
河流,かりゅう,stream,Type the reading!,Image
寸借詐欺,すんしゃくさぎ,petty swindling; petty swindler,Type the reading!,Image
盛りの付いた,さかりのついた,estrous; in heat,Type the reading!,Image
装飾物,そうしょくぶつ,ornament; decoration,Type the reading!,Image
建武,けんむ,Kenmu era (of unified Japan; 1334.1.29-1336.2.29); Kenmu era (of the Northern Court; 1336.2.29-1338.8.28),Type the reading!,Image
濁水,だくすい,muddy water,Type the reading!,Image
咎めだて,とがめだて,fault-finding; carping,Type the reading!,Image
芝居気,"しばいぎ,しばいげ",theatrical,Type the reading!,Image
物分りのいい,"ものわかりのいい,ものわかりのよい",sensible; perceptive; quick to understand,Type the reading!,Image
門戸を開く,もんこをひらく,"to open the door (to the world, women, etc.)",Type the reading!,Image
掛値,かけね,inflated price (assigned in anticipation of being haggled down); overcharging; exaggeration,Type the reading!,Image
石綿,"いしわた,せきめん",asbestos,Type the reading!,Image
校旗,こうき,school flag,Type the reading!,Image
上り列車,のぼりれっしゃ,up-train; train heading toward the starting point of its route,Type the reading!,Image
海外渡航,かいがいとこう,foreign voyage; travelling overseas; travelling abroad,Type the reading!,Image
満床,まんしょう,all beds occupied (hospital); no beds (hospital); no vacancy,Type the reading!,Image
弓取り,ゆみとり,archer; warrior; samurai,Type the reading!,Image
仁丹,じんたん,Jintan (brand-name breath mint marketed as having various medicinal properties); refreshing candies resembling BBs or metallic dragees,Type the reading!,Image
招喚,しょうかん,summons; subpoena; citation,Type the reading!,Image
起り,"おこり,むくり",source; origin; cause,Type the reading!,Image
続き部屋,"つづきべや,つづきへや",adjoining rooms,Type the reading!,Image
短艇,たんてい,(small) boat,Type the reading!,Image
くたびれ儲け,くたびれもうけ,waste of effort; thankless task,Type the reading!,Image
疲労困ぱい,ひろうこんぱい,total exhaustion,Type the reading!,Image
仮病を使う,けびょうをつかう,to feign illness,Type the reading!,Image
紫芋,"むらさきいも,ムラサキイモ",purple fleshed sweet potato (any one of several different such),Type the reading!,Image
幕営,ばくえい,camp; camping,Type the reading!,Image
右辺,うへん,"right side (of an equation, expression, etc.); RHS; right side (go, chess, othello board)",Type the reading!,Image
舞い上る,まいあがる,to soar; to fly high; to be whirled up,Type the reading!,Image
花祭,はなまつり,Buddha's birthday festival (April 8th); Vesak,Type the reading!,Image
登録抹消,とうろくまっしょう,deregistration; cancellation of registration,Type the reading!,Image
欠陥商品,けっかんしょうひん,defective merchandise,Type the reading!,Image
唐紙,"からかみ,とうし",thick printed paper (for covering sliding doors); paper sliding-door; sliding door covered with thick paper,Type the reading!,Image
斜行,しゃこう,diagonal movement; oblique motion,Type the reading!,Image
九谷焼,くたにやき,Kutani ware (style of Japanese porcelain),Type the reading!,Image
意識過剰,いしきかじょう,hyperconsciousness; too great a sense (of); something being only one's imagination,Type the reading!,Image
赤頭巾,あかずきん,Little Red Riding Hood,Type the reading!,Image
立憲,りっけん,constitutionalism; Constitutional Democratic Party of Japan,Type the reading!,Image
徐行運転,じょこううんてん,driving at reduced speed; running at reduced speed (e.g. train),Type the reading!,Image
差料,さしりょう,sword worn on the hip,Type the reading!,Image
暖流,だんりゅう,warm current,Type the reading!,Image
生殖細胞,せいしょくさいぼう,germ cell; generative cell; reproductive cell,Type the reading!,Image
速戦即決,そくせんそっけつ,quick battle for a quick victory; blitzkrieg,Type the reading!,Image
誘拐犯人,ゆうかいはんにん,a kidnapper; an abductor,Type the reading!,Image
襟章,えりしょう,lapel badge; collar badge,Type the reading!,Image
売掛金,うりかけきん,accounts receivable; outstanding sales account,Type the reading!,Image
一昨夜,いっさくや,night before last,Type the reading!,Image
儘に,ままに,"as (one pleases, one is told, etc.); wherever (e.g. one's feet take one); according to",Type the reading!,Image
闘志満々,とうしまんまん,brimming with fighting spirit; being strong in the will to fight; burning with combativeness,Type the reading!,Image
堅調,けんちょう,"firm (market); bullish; strong (sales, economy, etc.)",Type the reading!,Image
蒸し煮,むしに,simmering after steaming; simmering (in a small amount of broth); smothering,Type the reading!,Image
涼感,りょうかん,feelings of coolness (e.g. from wearing light clothing in hot weather); cool feeling; cool impression,Type the reading!,Image
宣布,せんぷ,proclamation; dissemination; promulgation,Type the reading!,Image
昨年夏,さくねんなつ,summer of last year,Type the reading!,Image
三日天下,"みっかてんか,みっかでんか",short-lived rule; being in power only for a brief period; brief championship,Type the reading!,Image
口の上手い,くちのうまい,honeymouthed; glib; fair-spoken,Type the reading!,Image
為せば成る,なせばなる,"if you have a mind to do something, you can do it",Type the reading!,Image
巻き藁,まきわら,"straw post for training sword strikes, karate punches and arrow hits",Type the reading!,Image
とり除く,とりのぞく,to remove; to deinstall; to take away,Type the reading!,Image
寺中,じちゅう,in a temple; inside temple grounds; sub-temple,Type the reading!,Image
鈴菜,"すずな,スズナ",turnip (Brassica rapa),Type the reading!,Image
手造り,てづくり,handmade; handcrafted; homemade,Type the reading!,Image
休符,きゅうふ,rest (sign),Type the reading!,Image
納まらない,おさまらない,feeling grieved; unsatisfied,Type the reading!,Image
清雅,せいが,graceful; elegant,Type the reading!,Image
記述式,きじゅつしき,"free-form (answer, etc.); essay style",Type the reading!,Image
程好い,ほどよい,moderate; proper; just right,Type the reading!,Image
徐脈,じょみゃく,bradycardia; infrequent pulse,Type the reading!,Image
孝心,こうしん,filial devotion,Type the reading!,Image
龍眼,"りゅうがん,リュウガン",longan (Euphoria longana),Type the reading!,Image
映像作家,えいぞうさっか,filmmaker,Type the reading!,Image
版木,はんぎ,(printing) block; woodcut,Type the reading!,Image
高殿,たかどの,stately mansion,Type the reading!,Image
軍需品,ぐんじゅひん,munitions; military stores; war supplies,Type the reading!,Image
家守,"やもり,ヤモリ",gecko; house lizard,Type the reading!,Image
選り取り,"よりどり,えりどり",picking and choosing,Type the reading!,Image
浮薄,ふはく,frivolous; fickle; insincere,Type the reading!,Image
囚人のジレンマ,しゅうじんのジレンマ,prisoner's dilemma; prisoners' dilemma,Type the reading!,Image
胴丸,どうまる,"light torso armour opening at the right, originally used for infantry combat; dō-maru",Type the reading!,Image
粉砕機,ふんさいき,grinder,Type the reading!,Image
競艇場,きょうていじょう,boat racing facility; boat racing venue,Type the reading!,Image
臨床データ,りんしょうデータ,clinical data,Type the reading!,Image
砕片,さいへん,debris,Type the reading!,Image
子安貝,"こやすがい,コヤスガイ","cowrie (esp. the chocolate cowrie, Mauritia mauritiana); cowry",Type the reading!,Image
柱廊,ちゅうろう,pillared corridor,Type the reading!,Image
扱い難い,あつかいにくい,hard to handle; difficult to handle; awkward to handle,Type the reading!,Image
活け作り,いけづくり,"sashimi prepared from live fish, arranged in its original shape; fresh sashimi",Type the reading!,Image
仏花,"ぶっか,ぶつか,ぶつばな",flowers or flower arrangements for a butsudan (household Buddhist altar),Type the reading!,Image
反っくり返る,そっくりかえる,to throw one's chest out; to hold one's head high,Type the reading!,Image
取り纏め,とりまとめ,collecting; collection; collation,Type the reading!,Image
三日にあげず,みっかにあげず,at very frequent intervals; almost every other day; constantly,Type the reading!,Image
一球入魂,いっきゅうにゅうこん,putting one's heart and soul into each pitch,Type the reading!,Image
山塊,さんかい,mountain mass; massif,Type the reading!,Image
仙骨,せんこつ,hermitry; appearance of a hermit; unworldliness,Type the reading!,Image
目のあたりにする,まのあたりにする,to see before one's very eyes; to see right in front of one's eyes; to see with one's own eyes,Type the reading!,Image
群馬県警,ぐんまけんけい,Gunma Prefectural Police (abbr),Type the reading!,Image
藩命,はんめい,feudal decree; edict by a daimyo,Type the reading!,Image
御馳走様でした,ごちそうさまでした,thank you for the meal; that was a delicious meal; what a wonderful meal,Type the reading!,Image
擦り剥ける,すりむける,to abrade,Type the reading!,Image
敗北主義,はいぼくしゅぎ,defeatism,Type the reading!,Image
国際紛争,こくさいふんそう,international dispute,Type the reading!,Image
累代,るいだい,successive generations,Type the reading!,Image
若紫,わかむらさき,light purple; mauve,Type the reading!,Image
捕囚,ほしゅう,captivity,Type the reading!,Image
斜塔,しゃとう,leaning tower,Type the reading!,Image
灯籠流し,とうろうながし,ceremony in which paper lanterns are floated down a river,Type the reading!,Image
仙薬,せんやく,panacea; elixir (of life),Type the reading!,Image
貴方さま,あなたさま,you (singular),Type the reading!,Image
鳥打帽,とりうちぼう,flat cap; cloth cap; newsboy cap,Type the reading!,Image
居心地良い,"いごこちいい,いごこちよい",comfortable (to live in); snug; cozy,Type the reading!,Image
吟ずる,ぎんずる,to chant; to recite; to sing,Type the reading!,Image
刀を打つ,かたなをうつ,to temper a sword; to forge a sword,Type the reading!,Image
かき曇る,かきくもる,to become overcast,Type the reading!,Image
貰いもの,"もらいもの,もらいもん",(received) present; gift,Type the reading!,Image
一分半,いっぷんはん,a minute and a half,Type the reading!,Image
赤誠,せきせい,sincerity; true heart; devotion,Type the reading!,Image
盲腸炎,もうちょうえん,appendicitis; typhlitis; cecitis,Type the reading!,Image
指し棒,さしぼう,pointer; pointing stick,Type the reading!,Image
暑熱,しょねつ,heat of summer,Type the reading!,Image
猿股,さるまた,undershorts,Type the reading!,Image
銅賞,どうしょう,bronze prize; bronze award; bronze medal,Type the reading!,Image
銀時計,ぎんどけい,silver watch,Type the reading!,Image
放牧場,ほうぼくじょう,pasture; grazing land,Type the reading!,Image
酢味噌,すみそ,vinegared miso,Type the reading!,Image
減算,げんざん,subtraction,Type the reading!,Image
仏性,"ぶっしょう,ほとけしょう",Buddha-nature,Type the reading!,Image
外貌,がいぼう,outward appearance,Type the reading!,Image
径路,けいろ,course; route; path,Type the reading!,Image
廃藩置県,はいはんちけん,abolition of the han system and establishment of prefectures (1871),Type the reading!,Image
債務超過,さいむちょうか,insolvency,Type the reading!,Image
連邦警察,れんぽうけいさつ,"federal police (US, Brazil, Australia, etc.)",Type the reading!,Image
野伏せり,のぶせり,mountain-dwelling robber; brigand,Type the reading!,Image
