Question,Answers,Comment,Instructions,Render as
千円札,せんえんさつ,"1,000 yen bill",Type the reading!,Image
格納,かくのう,storage; housing for equipment and machines; putting into computer memory,Type the reading!,Image
黙殺,もくさつ,ignoring; disregarding; taking no notice of,Type the reading!,Image
微々たるもの,びびたるもの,very small amount; insignificant thing; negligible amount,Type the reading!,Image
火葬,かそう,cremation,Type the reading!,Image
半端じゃない,"はんぱじゃない,ハンパじゃない",considerable; formidable; tremendous,Type the reading!,Image
尿意,にょうい,urge to urinate,Type the reading!,Image
包皮,ほうひ,foreskin; prepuce,Type the reading!,Image
街路樹,がいろじゅ,roadside trees,Type the reading!,Image
礼拝,"れいはい,らいはい",worship (esp. Christian); (church) service,Type the reading!,Image
黄身,きみ,egg yolk,Type the reading!,Image
帽,ぼう,hat; cap,Type the reading!,Image
お金持,おかねもち,rich person; wealthy person,Type the reading!,Image
沈静化,ちんせいか,calming down; quieting down,Type the reading!,Image
樹海,じゅかい,sea of trees; broad expanse of dense woodland; abundant leafage,Type the reading!,Image
専売特許,せんばいとっきょ,"patent; one's specialty (party piece, etc.)",Type the reading!,Image
短すぎる,みじかすぎる,to be too short,Type the reading!,Image
岩陰,いわかげ,shade of a rock,Type the reading!,Image
舞い踊る,まいおどる,to dance,Type the reading!,Image
九十,"きゅうじゅう,くじゅう",ninety; 90,Type the reading!,Image
斬り殺す,きりころす,"to kill with a sword (knife, dagger, etc.); to slay; to put to the sword",Type the reading!,Image
駐在,ちゅうざい,residence; stay; (job) posting,Type the reading!,Image
診察室,しんさつしつ,examining room; consultation room,Type the reading!,Image
降らせる,ふらせる,to send (rain); to shed,Type the reading!,Image
噛み切る,かみきる,to bite off; to gnaw through,Type the reading!,Image
宗,"むね,しゅう,そう",sect; denomination; tenets (of a religious sect),Type the reading!,Image
弟分,おとうとぶん,"sworn younger brother; junior male peer (in a club, group, etc.)",Type the reading!,Image
小遣い稼ぎ,こづかいかせぎ,earning extra money (e.g. from a side job),Type the reading!,Image
突破口,とっぱこう,"breakthrough (research, etc.); breach; opening",Type the reading!,Image
留守中,るすちゅう,during absence from home,Type the reading!,Image
眉根を寄せる,まゆねをよせる,to frown; to squint,Type the reading!,Image
馴れ合う,なれあう,to collude (with); to conspire (with); to make friends with,Type the reading!,Image
模範的,もはんてき,exemplary,Type the reading!,Image
ジリ貧,ジリひん,gradually becoming poor; situation getting gradually worse and worse,Type the reading!,Image
逆撫で,さかなで,rubbing (someone) the wrong way; irritating (someone),Type the reading!,Image
後継,"こうけい,あとつぎ",succession; successor,Type the reading!,Image
照会,しょうかい,inquiry; query; enquiry,Type the reading!,Image
末恐ろしい,すえおそろしい,frightening (of the future); worrying; scary,Type the reading!,Image
願ったり叶ったり,ねがったりかなったり,everything working out as desired,Type the reading!,Image
細切れ,こまぎれ,small pieces; fragments; chopped meat,Type the reading!,Image
魅惑的,みわくてき,charming; fascinating; enchanting,Type the reading!,Image
目に余る,めにあまる,to be intolerable; to be unpardonable; to be too many to see all at once,Type the reading!,Image
ほうれん草,"ほうれんそう,ホウレンソウ",spinach (Spinacia oleracea),Type the reading!,Image
宮城,"きゅうじょう,みやぎ",Imperial Palace (esp. from 1888 to 1946),Type the reading!,Image
変幻自在,へんげんじざい,phantasmagoric; protean; shape-shifting,Type the reading!,Image
継続的,けいぞくてき,continuous,Type the reading!,Image
音波,おんぱ,sound wave; acoustic wave,Type the reading!,Image
庭師,にわし,gardener,Type the reading!,Image
姿勢を正す,しせいをただす,to straighten oneself,Type the reading!,Image
告訴,こくそ,accusation; complaint; charge,Type the reading!,Image
暴れ出す,あばれだす,to grow restive; to begin to act violently,Type the reading!,Image
虚像,きょぞう,virtual image; false image; pretense,Type the reading!,Image
闇討ち,やみうち,attack under the cover of darkness; surprise attack; sneak attack,Type the reading!,Image
体幹,たいかん,trunk (of the body); soma,Type the reading!,Image
包み紙,つつみがみ,wrapping paper,Type the reading!,Image
雷光,らいこう,lightning,Type the reading!,Image
補欠,ほけつ,filling a vacancy; supplementation; substitute,Type the reading!,Image
眉を寄せる,まゆをよせる,to frown; to scowl,Type the reading!,Image
服役,ふくえき,penal servitude; serving time in prison; military service,Type the reading!,Image
絶え間ない,たえまない,incessant; constant; continuous,Type the reading!,Image
街頭,がいとう,(on the) street,Type the reading!,Image
欠員,けついん,vacant position; vacancy; opening,Type the reading!,Image
平均点,へいきんてん,average mark; mean point,Type the reading!,Image
荒らし,あらし,(Internet) troll; disturber; raising havoc,Type the reading!,Image
塗り固める,ぬりかためる,"to coat a surface with something that adheres strongly when hardened (i.e. grou…; to cover up (e.g. truth); to varnish (e.g. with lies, rumors)",Type the reading!,Image
癖になる,"くせになる,クセになる",to become a habit; to be addictive; to be moreish,Type the reading!,Image
中央部,ちゅうおうぶ,centre; center; middle,Type the reading!,Image
聴衆,ちょうしゅう,audience; attendance; hearers,Type the reading!,Image
飽きもせず,あきもせず,untiringly; persistently; without losing interest,Type the reading!,Image
挨拶を交わす,あいさつをかわす,to exchange greetings,Type the reading!,Image
値切る,ねぎる,to drive a bargain; to beat down the price; to haggle,Type the reading!,Image
仏像,ぶつぞう,statue of Buddha; image of Buddha; Buddhist statue,Type the reading!,Image
富裕層,ふゆうそう,wealthy people; the rich,Type the reading!,Image
乾ききる,かわききる,to become completely dry; to dry out; to dry up,Type the reading!,Image
妖精さん,ようせいさん,older employee who does not have much actual work,Type the reading!,Image
血の繋がり,ちのつながり,blood relationship,Type the reading!,Image
抵触,ていしょく,"infringement (of a law, treaty, etc.); contravention; running afoul",Type the reading!,Image
発破,はっぱ,"explosive blast (in construction, mining, etc.); blasting",Type the reading!,Image
序章,じょしょう,preface; foreword; introduction,Type the reading!,Image
挑戦的,ちょうせんてき,challenging; defiant; provocative,Type the reading!,Image
長椅子,ながいす,couch; bench; ottoman,Type the reading!,Image
挙げられる,あげられる,to be arrested; to be caught; to be captured (e.g. data),Type the reading!,Image
図書委員,としょいいん,student library assistant,Type the reading!,Image
持久戦,じきゅうせん,protracted war; war of attrition,Type the reading!,Image
居城,きょじょう,castle of a feudal lord,Type the reading!,Image
自ら進んで,みずからすすんで,by choice; of one's own free will; on one's own initiative,Type the reading!,Image
懐っこい,なつっこい,amiable; affable; likable,Type the reading!,Image
虚脱感,きょだつかん,despondency,Type the reading!,Image
盗品,とうひん,stolen goods; stolen article; loot,Type the reading!,Image
産み落とす,うみおとす,"to give birth to; to drop (a calf, foal, etc.); to lay (an egg)",Type the reading!,Image
騎兵,きへい,cavalry; cavalryman; trooper,Type the reading!,Image
採集,さいしゅう,collecting; gathering,Type the reading!,Image
風雨,ふうう,wind and rain; rainstorm,Type the reading!,Image
信心,しんじん,faith; belief; piety,Type the reading!,Image
垂れ,"たれ,だれ,タレ,ダレ,しだれ","hanging; something hanging (flap, lappet, etc.); (kendo) loin guard",Type the reading!,Image
腐臭,ふしゅう,smell of something rotten; rotten smell,Type the reading!,Image
風邪をひく,かぜをひく,to catch a cold,Type the reading!,Image
大本,"たいほん,おおもと",Ōmoto (religion),Type the reading!,Image
閉口,へいこう,to be stumped; to be at a loss; to be at one's wits' end,Type the reading!,Image
泳がす,およがす,to let (someone) swim; to make (someone) swim; to release (fish) into the water,Type the reading!,Image
震,しん,"zhen (one of the trigrams of the I Ching: thunder, east)",Type the reading!,Image
寝覚め,ねざめ,awaken,Type the reading!,Image
上半身裸,じょうはんしんはだか,naked above the waist; stripped to the waist; shirtless,Type the reading!,Image
検診,けんしん,medical examination (for a specific condition or disease); health screening,Type the reading!,Image
薄情者,はくじょうもの,insensitive person,Type the reading!,Image
腐れる,くされる,to spoil; to rot; to corrode,Type the reading!,Image
たわ言,"たわごと,たわこと",nonsense; silly talk; drivel,Type the reading!,Image
副部長,ふくぶちょう,deputy director; assistant director; vice director,Type the reading!,Image
巣穴,"すあな,そうけつ",nesting hole; burrow; den,Type the reading!,Image
奮戦,ふんせん,hard fighting,Type the reading!,Image
その他大勢,そのたおおぜい,(and) many others; extras (in a film),Type the reading!,Image
平べったい,ひらべったい,flat; even; level,Type the reading!,Image
窓際の席,まどぎわのせき,window-side seat,Type the reading!,Image
食い荒らす,くいあらす,to eat up and spoil (e.g. crops); to eat away; to devour,Type the reading!,Image
家督,かとく,heir; successor; family estate,Type the reading!,Image
幻術,げんじゅつ,magic; sorcery; wizardry,Type the reading!,Image
注ぎこむ,"そそぎこむ,つぎこむ",to pour in (liquids); to pour in (money); to pump in (investment),Type the reading!,Image
馴れる,なれる,to get used to; to grow accustomed to; to become familiar with,Type the reading!,Image
横転,おうてん,toppling sideways; turning sideways; falling over sideways,Type the reading!,Image
石炭,"せきたん,いしずみ",coal,Type the reading!,Image
四年,よねん,four years,Type the reading!,Image
お勘定,おかんじょう,bill (e.g. at a restaurant); check,Type the reading!,Image
黄色い声,きいろいこえ,shrill voice (esp. of women and children),Type the reading!,Image
滑り台,すべりだい,(playground) slide; (ship) launching platform; sliding ways,Type the reading!,Image
数分間,すうふんかん,a few minutes; for a few minutes; for a number of minutes,Type the reading!,Image
騎乗位,きじょうい,woman on top (sex position); cowgirl position,Type the reading!,Image
踏み荒らす,ふみあらす,to trample (down); to crush (by trampling); to ravage,Type the reading!,Image
目覚ましい,めざましい,remarkable; striking; brilliant,Type the reading!,Image
歌姫,うたひめ,songstress; diva,Type the reading!,Image
出会い頭,であいがしら,"the moment of meeting (of two people, vehicles, etc.); the moment of running into each other; the moment of crossing paths",Type the reading!,Image
本音を言う,ほんねをいう,to speak one's mind; to be frank; to tell the truth,Type the reading!,Image
材木,ざいもく,wood (for building); lumber; timber,Type the reading!,Image
例え話,たとえばなし,allegory; fable; parable,Type the reading!,Image
幻視,げんし,visual hallucination; vision,Type the reading!,Image
半世紀,はんせいき,half century,Type the reading!,Image
再就職,さいしゅうしょく,reemployment,Type the reading!,Image
巡,じゅん,"counter for tours, cycles, rounds, circuits, etc.",Type the reading!,Image
八方,はっぽう,all sides; the four cardinal directions and the four ordinal directions; large hanging paper lantern,Type the reading!,Image
患部,かんぶ,affected part; diseased part; wound,Type the reading!,Image
駐車,ちゅうしゃ,parking (a vehicle),Type the reading!,Image
怒り心頭,いかりしんとう,rage; anger,Type the reading!,Image
呑みこむ,のみこむ,to swallow; to gulp down; to understand,Type the reading!,Image
溶く,とく,"to dissolve (paint); to scramble (eggs); to melt (metal, etc.)",Type the reading!,Image
九人,"きゅうにん,くにん",nine people,Type the reading!,Image
夢幻,"むげん,ゆめまぼろし",dreams; fantasy; visions,Type the reading!,Image
直腸,ちょくちょう,rectum,Type the reading!,Image
策謀,さくぼう,strategy; artifice,Type the reading!,Image
勢い込む,いきおいこむ,to do with enthusiasm; to be excited to do; to throw oneself into,Type the reading!,Image
喰らいつく,くらいつく,to bite at; to snap at; to nibble,Type the reading!,Image
壁画,へきが,fresco; mural; wall painting,Type the reading!,Image
巨木,きょぼく,big tree,Type the reading!,Image
硬派,こうは,hard-liners; diehards; hawks,Type the reading!,Image
気が紛れる,きがまぎれる,"to be distracted from feelings of depression, boredom, tension, etc.",Type the reading!,Image
責め苦,せめく,torture; pains (of hell),Type the reading!,Image
司令塔,しれいとう,control tower; conning tower; leader,Type the reading!,Image
斬り込む,きりこむ,to cut deep into; to cut one's way into (an enemy position); to rush on,Type the reading!,Image
等間隔,とうかんかく,at regular intervals; evenly spaced,Type the reading!,Image
至宝,しほう,greatest treasure; most valuable asset; pride (of),Type the reading!,Image
激高,"げっこう,げきこう,げきだか",excitement; exasperation; indignation,Type the reading!,Image
建ち並ぶ,たちならぶ,to stand in a row (e.g. shops on a street); to line in a row; to line,Type the reading!,Image
左端,"ひだりはし,さたん",left end; left edge,Type the reading!,Image
魅せる,みせる,to charm; to bewitch; to enchant,Type the reading!,Image
神託,しんたく,oracle; revelation; divine message,Type the reading!,Image
染み入る,しみいる,to soak into; to sink into; to seep into,Type the reading!,Image
銘,めい,inscription; epitaph; (manufacturer's) engraved signature,Type the reading!,Image
下手すれば,へたすれば,if one is unlucky; if one is careless,Type the reading!,Image
風の噂,かぜのうわさ,hearsay; rumor; grapevine,Type the reading!,Image
得難い,えがたい,hard to get; hard to come by,Type the reading!,Image
詩的,してき,poetic,Type the reading!,Image
睨み合い,にらみあい,glaring at each other; confrontation; standoff,Type the reading!,Image
泊まり込む,とまりこむ,to stay overnight; to stop (e.g. at a hotel),Type the reading!,Image
澄み切った,すみきった,perfectly clear,Type the reading!,Image
逃亡中,とうぼうちゅう,at large; fugitive,Type the reading!,Image
きめ細かい,きめこまかい,smooth; meticulous; painstaking,Type the reading!,Image
電磁,でんじ,electromagnetic,Type the reading!,Image
文法,ぶんぽう,grammar,Type the reading!,Image
直訴,じきそ,direct appeal; direct petition,Type the reading!,Image
拒否反応,きょひはんのう,strong reaction (against); (transplant) rejection,Type the reading!,Image
指揮系統,しきけいとう,chain of command,Type the reading!,Image
給与,きゅうよ,pay; salary; wages,Type the reading!,Image
滞在中,たいざいちゅう,during a stay,Type the reading!,Image
軌道上,きどうじょう,in orbit,Type the reading!,Image
宝物庫,ほうもつこ,treasure house; storage for valuable property,Type the reading!,Image
古株,ふるかぶ,old-timer; veteran; senior,Type the reading!,Image
世も末,よもすえ,the end of the world; the world is beyond saving; there's no hope for the future,Type the reading!,Image
短髪,たんぱつ,short hair,Type the reading!,Image
超音波,ちょうおんぱ,ultrasonic waves; ultrasound,Type the reading!,Image
朝刊,ちょうかん,morning edition (of a daily newspaper); morning paper,Type the reading!,Image
大気圏,たいきけん,the atmosphere,Type the reading!,Image
鬼門,きもん,the northeastern (unlucky) direction; person or thing to be avoided; the demon's gate,Type the reading!,Image
虚言,"きょげん,きょごん,そらごと,むなこと",falsehood; lie,Type the reading!,Image
小振り,こぶり,smallish; on the small side; somewhat small,Type the reading!,Image
燃え移る,もえうつる,to spread (of fire),Type the reading!,Image
代謝,たいしゃ,metabolism; renewal; regeneration,Type the reading!,Image
縦書き,たてがき,writing vertically; vertical writing,Type the reading!,Image
細い糸,ほそいいと,fine thread,Type the reading!,Image
観葉植物,かんようしょくぶつ,ornamental (foliage) plant; houseplant,Type the reading!,Image
眠気覚まし,ねむけざまし,keeping oneself awake; fighting off drowsiness; method for keeping oneself awake,Type the reading!,Image
隠語,いんご,secret language; jargon; cant,Type the reading!,Image
四隅,"よすみ,しぐう",four corners; four ordinal directions,Type the reading!,Image
息災,そくさい,good health; stopping misfortune; preventing disaster,Type the reading!,Image
義妹,"ぎまい,いもうと",sister-in-law (spouse's younger sister or younger brother's wife); younger stepsister; younger adopted sister,Type the reading!,Image
垂れ流し,たれながし,incontinence; soiling oneself; wetting one's pants,Type the reading!,Image
千葉県,ちばけん,Chiba Prefecture (Kanto area),Type the reading!,Image
わが家,"わがや,わがいえ",one's house; one's home; one's family,Type the reading!,Image
俗物,ぞくぶつ,worldly-minded person; materialist; uncultured person,Type the reading!,Image
母子家庭,ぼしかてい,single-mother household; fatherless family,Type the reading!,Image
打ち据える,うちすえる,to strike (someone) down; to knock down; to thrash,Type the reading!,Image
攻め落とす,せめおとす,to take by storm (e.g. a castle); to assault; to capture,Type the reading!,Image
根性なし,こんじょうなし,coward; gutless person; sissy,Type the reading!,Image
手勢,てぜい,one's troops,Type the reading!,Image
木目,"きめ,もくめ",grain (of wood),Type the reading!,Image
本田,ほんでん,rice paddy,Type the reading!,Image
潜水,せんすい,diving; submerging; going underwater,Type the reading!,Image
豪胆,ごうたん,bold; daring; dauntless,Type the reading!,Image
注目を浴びる,ちゅうもくをあびる,to attract attention; to come into the limelight,Type the reading!,Image
既知,きち,(already) known; established,Type the reading!,Image
競走,きょうそう,race; run; dash,Type the reading!,Image
前祝い,まえいわい,advance celebration,Type the reading!,Image
簡易的,かんいてき,simple; easy; quick,Type the reading!,Image
土産話,みやげばなし,tales of one's travels,Type the reading!,Image
占有,せんゆう,possession; occupation; occupancy,Type the reading!,Image
余りに,"あまりに,あんまりに",too (much); overly; excessively,Type the reading!,Image
四百,よんひゃく,400; four hundred,Type the reading!,Image
身に余る,みにあまる,to be undeserved; to be more than one deserves; to be more than one can handle,Type the reading!,Image
嬉しげ,うれしげ,seeming happy,Type the reading!,Image
脚本家,きゃくほんか,scriptwriter; playwright; scenario writer,Type the reading!,Image
一泡,ひとあわ,blow; shock,Type the reading!,Image
再燃,さいねん,recurrence; revival; resuscitation,Type the reading!,Image
飽く,あく,to get tired of; to tire of; to lose interest in,Type the reading!,Image
忍法,にんぽう,ninja arts,Type the reading!,Image
豆知識,まめちしき,trivia; snippet of knowledge,Type the reading!,Image
手掛ける,てがける,to handle; to manage; to deal with,Type the reading!,Image
注釈,ちゅうしゃく,notes; comment; remark,Type the reading!,Image
手を染める,てをそめる,to get involved (with); to begin (with); to have a hand (in),Type the reading!,Image
七十,"ななじゅう,しちじゅう,ななそ",seventy; 70,Type the reading!,Image
種付け,たねつけ,mating,Type the reading!,Image
お小言,おこごと,scolding; telling-off; rebuke,Type the reading!,Image
警備会社,"けいびがいしゃ,けいびかいしゃ",security firm; security company,Type the reading!,Image
密林,みつりん,close thicket; dense forest; jungle,Type the reading!,Image
させて頂く,させていただく,to have the privilege of doing,Type the reading!,Image
空襲,くうしゅう,air-raid,Type the reading!,Image
片眉,かたまゆ,one eyebrow,Type the reading!,Image
訓練場,くんれんじょう,training range; training grounds; training area,Type the reading!,Image
風物詩,ふうぶつし,feature of the season; something characteristic of a particular season; poem about natural scenery or a particular season,Type the reading!,Image
居留守,いるす,pretending to be out,Type the reading!,Image
久し振りに,ひさしぶりに,after a long time; for the first time in a while,Type the reading!,Image
斬りかかる,きりかかる,to assault with a sword; to stab at; to slash at,Type the reading!,Image
名代,"みょうだい,なだい",proxy; representative,Type the reading!,Image
後の祭り,あとのまつり,a day after the fair; (at a) stage when it's too late,Type the reading!,Image
銘打つ,めいうつ,to engrave an inscription; to call (designate) itself; to mark,Type the reading!,Image
酒好き,さけずき,love of drink; fondness for alcohol; person who likes to drink,Type the reading!,Image
尻餅をつく,しりもちをつく,to fall on one's backside; to land on one's rear,Type the reading!,Image
斬り伏せる,きりふせる,to slay; to cut down (a foe),Type the reading!,Image
継承者,けいしょうしゃ,successor,Type the reading!,Image
反省の色,はんせいのいろ,sign of remorse; indication of regret,Type the reading!,Image
朝鮮,ちょうせん,Korea,Type the reading!,Image
妖気,ようき,ominous atmosphere; ghostly air; weird air,Type the reading!,Image
放尿,ほうにょう,urination,Type the reading!,Image
犯罪組織,はんざいそしき,crime syndicate; criminal syndicate,Type the reading!,Image
塩気,しおけ,saltiness,Type the reading!,Image
粗雑,そざつ,coarse; rough; crude,Type the reading!,Image
戦績,せんせき,war or military record; score; military achievements,Type the reading!,Image
事欠く,ことかく,to lack,Type the reading!,Image
捜索隊,そうさくたい,search party,Type the reading!,Image
著作,ちょさく,writing (a book); book; (literary) work,Type the reading!,Image
直帰,ちょっき,going straight home (without first returning to one's workplace); returning home directly,Type the reading!,Image
陰核,"いんかく,へのこ",clitoris,Type the reading!,Image
黒人,"くろうと,くろと,こくじん",black person; woman in the nightlife business; demimondaine,Type the reading!,Image
包装紙,ほうそうし,wrapping paper,Type the reading!,Image
襲撃事件,しゅうげきじけん,raid; assault; attack,Type the reading!,Image
平謝り,ひらあやまり,earnest apology; humble apology; apologizing profusely,Type the reading!,Image
雨漏り,あまもり,roof leak,Type the reading!,Image
刺青,"しせい,いれずみ",tattoo (esp. a traditional Japanese one); tattooing,Type the reading!,Image
厚着,あつぎ,wearing thick clothes; dressing warmly,Type the reading!,Image
場末,ばすえ,outskirts (of a town); run-down district,Type the reading!,Image
震災,しんさい,earthquake disaster,Type the reading!,Image
女帝,"じょてい,にょてい",empress,Type the reading!,Image
耐えうる,たえうる,to withstand; to be able to endure,Type the reading!,Image
嫁に行く,"よめにいく,よめにゆく",to marry (of a woman); to become a bride; to marry into (a family),Type the reading!,Image
青春時代,せいしゅんじだい,one's youth; one's youthful days (years); the flower of one's youth,Type the reading!,Image
著書,ちょしょ,(written) work; book; writings,Type the reading!,Image
貨物,"かもつ,かぶつ",cargo; freight; money or assets,Type the reading!,Image
事欠かない,ことかかない,having plenty (of something); having all one needs,Type the reading!,Image
季,き,"season (in nature, sports, etc.); seasonal word or phrase (in haiku); year",Type the reading!,Image
強硬手段,きょうこうしゅだん,tough measure; firm step; strong measure,Type the reading!,Image
雑居ビル,ざっきょビル,"multi-tenant building; building containing a mixture of businesses, shops and residential apartments",Type the reading!,Image
往生際の悪い,おうじょうぎわのわるい,unreasonably stubborn; not knowing when to give up,Type the reading!,Image
捕食者,ほしょくしゃ,predator,Type the reading!,Image
耐,たい,-proof; -resistant,Type the reading!,Image
湧きあがる,わきあがる,to boil up; to come to the boil; to seethe,Type the reading!,Image
世界規模,せかいきぼ,global scale; worldwide scale,Type the reading!,Image
巡り巡って,めぐりめぐって,(after) bouncing around from one place to the next,Type the reading!,Image
飽き,あき,weariness; boredom; tedium,Type the reading!,Image
新田,"しんでん,あらた",new rice field; newly developed rice field; wasteland or marshland newly reclaimed as a rice field (Edo period),Type the reading!,Image
別途,べっと,separate; special; another,Type the reading!,Image
生卵,なまたまご,raw egg,Type the reading!,Image
表裏,"ひょうり,おもてうら",duplicity; double-dealing; being two-faced,Type the reading!,Image
単細胞,たんさいぼう,single cell; simple-minded; one-track-minded,Type the reading!,Image
副長,ふくちょう,deputy head; deputy director; vice chief (of something),Type the reading!,Image
海鮮,かいせん,seafood,Type the reading!,Image
宿代,やどだい,"hotel charges (for lodging, not meals, etc.)",Type the reading!,Image
小芝居,こしばい,small theatre; kabuki performed in a small theatre; little performance,Type the reading!,Image
焦げ,こげ,scorching; scorch; burn,Type the reading!,Image
掻きむしる,かきむしる,to tear off; to pluck; to scratch off,Type the reading!,Image
演奏会,えんそうかい,concert; recital,Type the reading!,Image
もの好き,ものずき,(idle) curiosity; fancifulness; whimsy,Type the reading!,Image
貧民,ひんみん,poor people; the poor,Type the reading!,Image
示しがつかない,しめしがつかない,setting a bad example to others,Type the reading!,Image
金魚すくい,きんぎょすくい,goldfish scooping; festival game in which participants try to catch goldfish in a shallow paper la…,Type the reading!,Image
開け閉め,あけしめ,opening and closing; opening and shutting,Type the reading!,Image
寝覚めが悪い,ねざめがわるい,to have an uneasy conscience,Type the reading!,Image
上田,じょうでん,high rice field; very fertile rice field,Type the reading!,Image
木登り,きのぼり,tree climbing,Type the reading!,Image
一所懸命,いっしょけんめい,very hard; with utmost effort; as hard as one can,Type the reading!,Image
控え,ひかえ,reserve; spare; backup,Type the reading!,Image
葬,そう,funeral,Type the reading!,Image
長引かせる,ながびかせる,to prolong; to protract; to draw out,Type the reading!,Image
人気投票,にんきとうひょう,popularity contest,Type the reading!,Image
魚介,ぎょかい,marine products; seafood; fish and shellfish,Type the reading!,Image
腐食,ふしょく,saprophagy,Type the reading!,Image
白煙,はくえん,white smoke,Type the reading!,Image
幻惑,げんわく,fascination; bewitchment; entrancement,Type the reading!,Image
恨みを晴らす,うらみをはらす,to avenge oneself,Type the reading!,Image
北風,"きたかぜ,ほくふう",north wind; northerly wind,Type the reading!,Image
小松,こまつ,small pine; young pine,Type the reading!,Image
大盤振る舞い,"おおばんぶるまい,おおばんふるまい",lavish feast; splendid banquet; corporate largess,Type the reading!,Image
陰陽,"いんよう,おんみょう,おんよう","cosmic dual forces; yin and yang; sun and moon, etc.",Type the reading!,Image
家訓,"かくん,かきん",family precepts; family motto; rule of the home,Type the reading!,Image
通い詰める,かよいつめる,to visit frequently,Type the reading!,Image
幼虫,ようちゅう,larva; grub; maggot,Type the reading!,Image
透過,とうか,penetration; permeation; transmission,Type the reading!,Image
心掛け,こころがけ,(mental) attitude; way of thinking; attention,Type the reading!,Image
盗み見,ぬすみみ,surreptitious glance; looking furtively,Type the reading!,Image
象徴的,しょうちょうてき,symbolic; symbolical,Type the reading!,Image
撫でさする,なでさする,to caress; to stroke,Type the reading!,Image
降らす,ふらす,to send (rain); to shed,Type the reading!,Image
家宅捜索,かたくそうさく,house search (e.g. by the police),Type the reading!,Image
話好き,はなしずき,talkative person; gossip,Type the reading!,Image
街路,がいろ,road; street; avenue,Type the reading!,Image
有り得,ありう,to be possible; to be conceivable; to be likely,Type the reading!,Image
滑らす,すべらす,to let slip; to slide; to glide,Type the reading!,Image
条項,じょうこう,clause; article; stipulations,Type the reading!,Image
濃,"のう,こ",concentrated; thick,Type the reading!,Image
陰毛,いんもう,pubic hair,Type the reading!,Image
拍,はく,beat; mora,Type the reading!,Image
本殿,ほんでん,main hall (of a Shinto shrine); main shrine; inner sanctuary,Type the reading!,Image
責めたてる,せめたてる,to criticize harshly; to blame; to accuse,Type the reading!,Image
手馴れる,てなれる,to get used to; to get familiar with; to get skillful (in doing),Type the reading!,Image
生娘,きむすめ,virgin; innocent young woman,Type the reading!,Image
大地震,"おおじしん,だいじしん",major earthquake; large earthquake,Type the reading!,Image
愛犬,あいけん,pet dog; beloved dog; love of dogs,Type the reading!,Image
猫好き,ねこずき,cat lover; ailurophile; love of cats,Type the reading!,Image
粗末にする,そまつにする,to treat shabbily; to be careless about; to handle roughly,Type the reading!,Image
箱入り,はこいり,cased; boxed; precious,Type the reading!,Image
我慢強い,がまんづよい,(very) patient; persevering,Type the reading!,Image
騒乱,そうらん,disturbance; riot; mayhem,Type the reading!,Image
手塩,てしお,table salt; small plate,Type the reading!,Image
四度,よんど,four times; four-colour process printing; CMYK printing,Type the reading!,Image
這いずり回る,はいずりまわる,to creep about; to crawl around,Type the reading!,Image
口が裂けても言えない,くちがさけてもいえない,(I) won't say anything no matter what; unwilling to tell even under threat,Type the reading!,Image
薬屋,くすりや,pharmacy; drugstore; chemist's (shop),Type the reading!,Image
逃亡者,とうぼうしゃ,runaway; fugitive,Type the reading!,Image
株主,かぶぬし,shareholder; stockholder,Type the reading!,Image
白磁,はくじ,white porcelain,Type the reading!,Image
愚息,ぐそく,(one's) son,Type the reading!,Image
花嫁修業,はなよめしゅうぎょう,training for homemaking; training in homemaking arts; domestic training,Type the reading!,Image
大型犬,おおがたけん,large-breed dog; large dog,Type the reading!,Image
貼り出す,はりだす,to put up (a notice); to post,Type the reading!,Image
線香花火,せんこうはなび,toy fireworks; sparklers,Type the reading!,Image
磁力,じりょく,magnetism; magnetic force,Type the reading!,Image
越え,ごえ,(crossing) over ...,Type the reading!,Image
擦りむく,すりむく,to skin (one's knee); to graze; to scratch,Type the reading!,Image
羽振り,はぶり,influence; power; flapping of wings,Type the reading!,Image
産み出す,うみだす,to create; to bring forth; to produce,Type the reading!,Image
頭を掻く,あたまをかく,to scratch one's head (often when embarrassed or shy),Type the reading!,Image
隠滅,いんめつ,hiding; concealment,Type the reading!,Image
式を挙げる,しきをあげる,to hold a ceremony,Type the reading!,Image
大胆不敵,だいたんふてき,daring; fearless; audacious,Type the reading!,Image
北の方,きたのかた,northward; facing the north; nobleman's true wife,Type the reading!,Image
家紋,かもん,family crest,Type the reading!,Image
競争相手,きょうそうあいて,competitor; rival,Type the reading!,Image
探り合い,さぐりあい,sounding each other out; probing each other,Type the reading!,Image
雄姿,ゆうし,majestic figure; imposing figure; impressive appearance,Type the reading!,Image
生き恥,いきはじ,dishonor during one's life; shame experienced during one's life,Type the reading!,Image
家を空ける,"いえをあける,うちをあける",to be away from home; to be out of the house,Type the reading!,Image
揚げ句,あげく,after (a long process); at the end of; last line (of a renga),Type the reading!,Image
お股,"おまた,オマタ",vulva; female genitals; female genital area,Type the reading!,Image
翌週,よくしゅう,the following week; the next week,Type the reading!,Image
強迫観念,きょうはくかんねん,obsession; compulsive idea,Type the reading!,Image
磁場,"じば,じじょう",magnetic field; ambience; atmosphere,Type the reading!,Image
我等,われら,we; us; I,Type the reading!,Image
伝染病,でんせんびょう,contagious disease; communicable disease; transmissible disease,Type the reading!,Image
