Question,Answers,Comment,Instructions,Render as
引っ張る,ひっぱる,to pull; to draw; to pull tight,Type the reading!,Image
病気,"びょうき,ビョーキ,やまいけ","illness (usu. excluding minor ailments, e.g. common cold); disease; sickness",Type the reading!,Image
組む,くむ,to cross (legs or arms); to link (arms); to put together,Type the reading!,Image
会話,かいわ,conversation; talk; chat,Type the reading!,Image
恐ろしい,おそろしい,surprising; startling; tremendous,Type the reading!,Image
計画,けいかく,plan; project; schedule,Type the reading!,Image
罪,"つみ,ざい",crime; sin; wrongdoing,Type the reading!,Image
面,"おもて,おも,も,もて,つら,ツラ,めん,づら,ヅラ",face; mug; surface,Type the reading!,Image
酒,"さけ,ささ,しゅ,さか",alcohol; sake,Type the reading!,Image
条件,じょうけん,condition; term; requirement,Type the reading!,Image
傷つける,きずつける,"to wound; to injure; to hurt someone's feelings (pride, etc.)",Type the reading!,Image
尽くす,つくす,to use up; to exhaust; to run out of,Type the reading!,Image
嫌う,きらう,to hate; to dislike; to loathe,Type the reading!,Image
通り,"とおり,どおり,どうり",street; road; avenue,Type the reading!,Image
戦い,たたかい,battle; war; fight,Type the reading!,Image
随分,ずいぶん,very; extremely; surprisingly,Type the reading!,Image
多分,たぶん,probably; likely; perhaps,Type the reading!,Image
注意,ちゅうい,attention; notice; heed,Type the reading!,Image
事故,"じこ,ことゆえ",accident; incident; trouble,Type the reading!,Image
薬,"くすり,クスリ,やく,ヤク",medicine; pharmaceuticals; (legal) drugs,Type the reading!,Image
申し訳ありません,もうしわけありません,"I'm sorry; (it's) inexcusable; thank you very much (for help, etc.)",Type the reading!,Image
攻撃,こうげき,attack; assault; raid,Type the reading!,Image
満足,まんぞく,satisfaction; contentment; gratification,Type the reading!,Image
以来,いらい,since; henceforth,Type the reading!,Image
亡くなる,なくなる,to die; to pass away,Type the reading!,Image
付き合う,つきあう,to associate with; to keep company with; to go out with,Type the reading!,Image
大学,だいがく,university; college; former imperial university of Japan (established under the ritsuryō system for…,Type the reading!,Image
従う,したがう,"to obey (an order, law, etc.); to abide by (a rule, custom, etc.); to follow",Type the reading!,Image
木,"き,もく",wood; timber; wooden clappers (signalling the beginning or end of a performance),Type the reading!,Image
時期,じき,time; season; period,Type the reading!,Image
語る,かたる,to talk about; to speak of; to tell,Type the reading!,Image
流れ,ながれ,flow (of a fluid or gas); stream; current,Type the reading!,Image
吸う,すう,"to breathe in; to inhale; to smoke (a cigarette, etc.)",Type the reading!,Image
昼,ひる,daytime; lunch,Type the reading!,Image
左,"ひだり,さ",left; left-hand side; left hand,Type the reading!,Image
放つ,はなつ,"to fire (gun, arrow, questions, etc.); to shoot; to hit (e.g. baseball)",Type the reading!,Image
低い,"ひくい,ひっくい","low (rank, degree, value, content, quality, etc.); low (position); close to the ground",Type the reading!,Image
反対,はんたい,opposition; resistance; antagonism,Type the reading!,Image
性格,せいかく,character (of a person); personality; disposition,Type the reading!,Image
２つ,ふたつ,two,Type the reading!,Image
短い,"みじかい,みじけー",short; brief,Type the reading!,Image
追いかける,おいかける,to chase; to run after; to pursue,Type the reading!,Image
仕方ない,しかたない,there's no (other) way; cannot be helped; unavoidable,Type the reading!,Image
能力,"のうりょく,のうりき",ability; faculty,Type the reading!,Image
現場,"げんば,げんじょう",(on) site; (on) the ground; (in) the field,Type the reading!,Image
焦る,あせる,to be in a hurry; to be impatient; to be anxious (to do),Type the reading!,Image
完成,かんせい,completion; perfection; accomplishment,Type the reading!,Image
命令,めいれい,order; command; decree,Type the reading!,Image
届ける,とどける,to deliver; to forward; to send,Type the reading!,Image
やり方,やりかた,way (of doing); manner; method,Type the reading!,Image
人物,じんぶつ,person; character; figure,Type the reading!,Image
作戦,さくせん,tactics; strategy; military operation,Type the reading!,Image
東京,"とうきょう,とうけい",Tokyo,Type the reading!,Image
開始,かいし,start; commencement; beginning,Type the reading!,Image
枚,"まい,ひら,ビラ,びら","counter for thin, flat objects (e.g. sheets of paper, plates, coins); counter for portions of gyōza or soba; counter for ranks",Type the reading!,Image
支える,"ささえる,つかえる,つっかえる",to support; to prop; to sustain,Type the reading!,Image
捕まる,つかまる,to be caught; to be arrested; to hold on to,Type the reading!,Image
扱い,あつかい,treatment; service; dealing (with),Type the reading!,Image
会,"え,かい",meeting; assembly; party,Type the reading!,Image
世話,せわ,care; looking after; help,Type the reading!,Image
方向,ほうこう,direction; orientation; bearing,Type the reading!,Image
際,"きわ,ぎわ,さい",occasion; time; circumstances,Type the reading!,Image
掃除,そうじ,cleaning; sweeping; dusting,Type the reading!,Image
効く,きく,to be effective; to take effect; to be good (for),Type the reading!,Image
表情,ひょうじょう,facial expression; countenance; look,Type the reading!,Image
誤解,ごかい,misunderstanding,Type the reading!,Image
窓,まど,window,Type the reading!,Image
速い,"はやい,はえー,はっやい,はっやーい,はやーい",fast; quick; rapid,Type the reading!,Image
全力,ぜんりょく,"all one's power (strength, energy, efforts); one's utmost",Type the reading!,Image
勇気,ゆうき,courage; bravery; valour,Type the reading!,Image
下げる,さげる,to hang; to suspend; to wear (e.g. decoration),Type the reading!,Image
常に,つねに,always; constantly,Type the reading!,Image
位置,いち,place; position; location,Type the reading!,Image
恋人,こいびと,lover; sweetheart; boyfriend,Type the reading!,Image
勢い,"いきおい,いきよい",force; vigor; vigour,Type the reading!,Image
仲良く,なかよく,on good terms (with); on friendly terms (with); (getting along) well,Type the reading!,Image
広がる,ひろがる,to spread (out); to extend; to stretch,Type the reading!,Image
屋,"や,おく",shop; store; restaurant,Type the reading!,Image
価値,かち,value; worth; merit,Type the reading!,Image
本来,ほんらい,originally; primarily; essentially,Type the reading!,Image
匂い,におい,smell; scent; odour,Type the reading!,Image
着替える,"きがえる,きかえる",to change (one's clothes),Type the reading!,Image
穴,"あな,けつ,ケツ,めど",hole; opening; orifice,Type the reading!,Image
感覚,かんかく,sense; sensation; feeling,Type the reading!,Image
否定,ひてい,denial; negation; repudiation,Type the reading!,Image
友人,ゆうじん,friend,Type the reading!,Image
指示,"しじ,しし",indication; denotation; designation,Type the reading!,Image
具合,"ぐあい,ぐわい",condition; state; health,Type the reading!,Image
示す,しめす,to (take out and) show; to demonstrate; to tell,Type the reading!,Image
限る,かぎる,to restrict; to limit; to confine,Type the reading!,Image
両親,"りょうしん,ふたおや",parents; both parents,Type the reading!,Image
正解,せいかい,correct answer; right solution; correct interpretation,Type the reading!,Image
君たち,きみたち,you (plural); all of you; you all,Type the reading!,Image
噂,うわさ,rumour; rumor; report,Type the reading!,Image
表,"おもて,ひょう","surface; face (i.e. the visible side of an object); front (of a building, etc.)",Type the reading!,Image
変化,"へんか,へんげ",change; variation; alteration,Type the reading!,Image
最低,"さいてい,サイテー",least; lowest; minimum,Type the reading!,Image
猫,"ねこ,ネコ,ねこま","cat (esp. the domestic cat, Felis catus); shamisen; geisha",Type the reading!,Image
急いで,いそいで,hurriedly; in haste; in a rush,Type the reading!,Image
遊び,"あそび,すさび",play; playing; game,Type the reading!,Image
下手,"したて,したで,しもて,へた,ヘタ",unskillful; poor; awkward,Type the reading!,Image
少女,"しょうじょ,おとめ",girl (usu. between 7 and 17); young lady; female between 17 and 20 years old (ritsuryō period),Type the reading!,Image
女子,"じょし,めこ,メコ,おなご",woman; girl,Type the reading!,Image
申し訳ない,もうしわけない,I'm sorry; (it's) inexcusable; I feel regretful,Type the reading!,Image
手紙,てがみ,letter; note,Type the reading!,Image
絵,え,picture; drawing; painting,Type the reading!,Image
限り,"かぎり,きり,キリ",limit; limits; bounds,Type the reading!,Image
当てる,あてる,to hit; to expose; to apply (e.g. patch),Type the reading!,Image
許可,きょか,permission; approval; authorization,Type the reading!,Image
兄,"あに,けい,にい,このかみ",older brother; elder brother; brother-in-law (spouse's older brother or older sister's husband),Type the reading!,Image
真実,"しんじつ,しんじち",truth; reality; truly,Type the reading!,Image
遭う,あう,to meet; to encounter; to see,Type the reading!,Image
１年,"いちねん,ひととし,ひととせ",one year; some time ago,Type the reading!,Image
正体,しょうたい,true character; true form; true colors,Type the reading!,Image
地,"ち,つち,つし,じ",earth; ground; land,Type the reading!,Image
困った,こまった,unmanageable; impossible; hopeless,Type the reading!,Image
黒い,くろい,black; dark; blackish,Type the reading!,Image
騒ぐ,さわぐ,to make noise; to make racket; to be noisy,Type the reading!,Image
