Question,Answers,Comment,Instructions,Render as
筋金入り,すじがねいり,staunch; hardcore; dyed-in-the-wool,Type the reading!,Image
空き地,あきち,vacant land; unoccupied ground; empty lot,Type the reading!,Image
空き,あき,space; room; gap,Type the reading!,Image
世間的,せけんてき,"public (attention, recognition, etc.); social (standing, acceptance, etc.); worldly (fame, desires, etc.)",Type the reading!,Image
生温かい,なまあたたかい,lukewarm; tepid; disagreeably warm (e.g. bath),Type the reading!,Image
真心,"まごころ,まこころ",sincerity; true heart; devotion,Type the reading!,Image
怒鳴り声,どなりごえ,angry voice; one's voice when shouting with anger,Type the reading!,Image
忍びない,しのびない,cannot bear (doing); cannot bring oneself (to do); reluctant (to do),Type the reading!,Image
伏す,ふす,to lie face down; to lie flat (on one's stomach); to fall prostrate,Type the reading!,Image
用心棒,ようじんぼう,bodyguard; bouncer; (security) guard,Type the reading!,Image
参照,さんしょう,"reference (e.g. to a dictionary, passage, footnotes); consultation; comparison",Type the reading!,Image
極楽,ごくらく,Sukhavati (Amitabha's Pure Land); paradise; heaven on earth,Type the reading!,Image
端くれ,はしくれ,scrap; (small) piece; unimportant (person),Type the reading!,Image
討ち取る,うちとる,to kill (with a weapon); to slay; to defeat (an opponent),Type the reading!,Image
幼子,おさなご,infant; baby; little child,Type the reading!,Image
転載,てんさい,reprinting; reproduction,Type the reading!,Image
臨機応変,りんきおうへん,adapting oneself to the requirements of the moment; playing by ear; ad hoc approach,Type the reading!,Image
愚,ぐ,foolishness; silliness; stupidity,Type the reading!,Image
家主,"やぬし,いえぬし,いえあるじ",landlord; landlady,Type the reading!,Image
高齢,こうれい,advanced age; old age,Type the reading!,Image
口に含む,くちにふくむ,"to hold in one's mouth (without biting, before chewing or swallowing, etc.)",Type the reading!,Image
関わらず,かかわらず,in spite of; despite; although,Type the reading!,Image
講座,こうざ,"course (e.g. of lectures); academic university unit (professor, lecturers, etc.)",Type the reading!,Image
巡り合う,めぐりあう,to meet fortuitously; to meet by chance; to happen across,Type the reading!,Image
虚無,きょむ,nihility; nothingness,Type the reading!,Image
心の支え,こころのささえ,moral support; emotional support; spiritual support,Type the reading!,Image
帰り際,かえりぎわ,time of departure; (on the) point of departure; just as one is leaving,Type the reading!,Image
仮装,かそう,costume; fancy dress; masquerade,Type the reading!,Image
憎まれ口,にくまれぐち,abusive language,Type the reading!,Image
打診,だしん,percussion; tapping; examining by percussion,Type the reading!,Image
撃ち殺す,うちころす,to shoot dead; to shoot to death,Type the reading!,Image
帳消し,ちょうけし,writing off (a debt); cancellation; balancing the books,Type the reading!,Image
絡め取る,からめとる,to catch and tie up; to apprehend; to arrest,Type the reading!,Image
従って,したがって,therefore; consequently; accordingly,Type the reading!,Image
名指し,なざし,calling by name; designation; nomination,Type the reading!,Image
猛然,もうぜん,fiercely; ferociously; furiously,Type the reading!,Image
従事,じゅうじ,engaging in (work); pursuing (e.g. studies); following (a profession),Type the reading!,Image
満ちあふれる,みちあふれる,"to be full of (e.g. adventure, youth, energy); to be overflowing with",Type the reading!,Image
化け,ばけ,transforming oneself; taking on another form; disguising oneself,Type the reading!,Image
世間一般,せけんいっぱん,the world in general; society; convention,Type the reading!,Image
広報,こうほう,public relations; PR; publicity,Type the reading!,Image
毛並み,けなみ,coat (of hair or fur); lie of (dog's) hair; type,Type the reading!,Image
未熟者,みじゅくもの,inexperienced person; novice; greenhorn,Type the reading!,Image
幼いころ,おさないころ,when one was a very young child; very early in one's life,Type the reading!,Image
溶け合う,とけあう,to melt together,Type the reading!,Image
催眠,さいみん,hypnosis,Type the reading!,Image
幼女,ようじょ,little girl,Type the reading!,Image
折り曲げる,おりまげる,to bend; to turn up; to turn down,Type the reading!,Image
臨戦態勢,りんせんたいせい,war preparation,Type the reading!,Image
抑えきれない,おさえきれない,uncontainable; irrepressible; uncontrollable,Type the reading!,Image
抑えつける,おさえつける,to press down; to hold down; to pin down,Type the reading!,Image
都合の良い,"つごうのいい,つごうのよい",convenient,Type the reading!,Image
監獄,かんごく,prison,Type the reading!,Image
学園祭,がくえんさい,school festival; campus festival,Type the reading!,Image
首尾,しゅび,beginning and end; from beginning to end; result,Type the reading!,Image
髪飾り,かみかざり,hair ornament,Type the reading!,Image
逆襲,ぎゃくしゅう,counterattack,Type the reading!,Image
誇り高き,ほこりたかき,proud,Type the reading!,Image
跳ね返る,はねかえる,to rebound; to recoil; to spring back up,Type the reading!,Image
硬度,こうど,hardness; solidity,Type the reading!,Image
引っ掻く,ひっかく,to scratch; to claw,Type the reading!,Image
半透明,はんとうめい,semi-transparent; translucent,Type the reading!,Image
群衆,"ぐんしゅう,ぐんしゅ,ぐんじゅ",group (of people); crowd; horde,Type the reading!,Image
糖分,とうぶん,amount of sugar; sugar content,Type the reading!,Image
死に至る,しにいたる,to result in death; to lead to death; to be fatal (e.g. disease),Type the reading!,Image
特攻,とっこう,suicide attack; kamikaze attack,Type the reading!,Image
木箱,きばこ,wooden box; wooden crate,Type the reading!,Image
看過,かんか,overlooking; turning a blind eye,Type the reading!,Image
一騎打ち,いっきうち,single combat; duel; one-on-one fight,Type the reading!,Image
付属,ふぞく,being attached (to); being affiliated (to); belonging (to),Type the reading!,Image
お好み焼き,おこのみやき,"okonomiyaki; savoury pancake fried on an iron griddle with vegetables, meat and/or seafood a…",Type the reading!,Image
不細工,"ぶさいく,ぶざいく,ブサイク,ぶっさいく,ブッサイク",clumsy (work); awkward; poorly made,Type the reading!,Image
仮想,かそう,imagination; supposition; virtual,Type the reading!,Image
リア充,リアじゅう,person who is satisfied with their real (offline) life; normie,Type the reading!,Image
魅する,みする,to charm; to bewitch; to enchant,Type the reading!,Image
増,ぞう,increase,Type the reading!,Image
突っ張る,つっぱる,to cramp up; to tighten; to stiffen,Type the reading!,Image
密会,みっかい,secret meeting; clandestine meeting,Type the reading!,Image
七月,"しちがつ,なながつ",July; seventh month of the lunar calendar,Type the reading!,Image
魔神,"まじん,ましん",devil; evil spirit; genie,Type the reading!,Image
幾多,いくた,many; numerous,Type the reading!,Image
重労働,じゅうろうどう,heavy labor; heavy labour; hard work,Type the reading!,Image
骨が折れる,ほねがおれる,to be hard (to do); to be difficult; to require much effort,Type the reading!,Image
惜しみない,おしみない,generous; unstinting,Type the reading!,Image
手一杯,ていっぱい,having one's hands full; not having any room to do more; at the limit,Type the reading!,Image
手厚い,てあつい,"warm (treatment, reception, etc.); kind; cordial",Type the reading!,Image
秘蔵,"ひぞう,ひそう",treasuring; cherishing; prizing,Type the reading!,Image
合鍵,あいかぎ,duplicate key; master key; passkey,Type the reading!,Image
大真面目,おおまじめ,deadly serious; deadly earnest,Type the reading!,Image
膝をつく,ひざをつく,to fall to one's knees; to go down on one's knees (e.g. to express respect),Type the reading!,Image
用意周到,よういしゅうとう,very careful; thoroughly prepared,Type the reading!,Image
平たい,ひらたい,flat; even; level,Type the reading!,Image
八月,はちがつ,August; eighth month of the lunar calendar,Type the reading!,Image
聞き飽きる,ききあきる,to be tired of hearing,Type the reading!,Image
木造,"もくぞう,きづくり",wooden; made of wood; wooden construction,Type the reading!,Image
除去,じょきょ,removal; getting rid of,Type the reading!,Image
ねじ曲げる,ねじまげる,to bend by twisting; to twist; to contort,Type the reading!,Image
迫害,はくがい,persecution; oppression,Type the reading!,Image
盗聴器,とうちょうき,listening device; bug; wiretap,Type the reading!,Image
大工,だいく,carpenter,Type the reading!,Image
内蔵,"ないぞう,うちくら,うちぐら",Imperial warehouse,Type the reading!,Image
探り当てる,さぐりあてる,to find out,Type the reading!,Image
納品,のうひん,delivery of goods,Type the reading!,Image
夢想,むそう,dream; vision; reverie,Type the reading!,Image
譲り受ける,ゆずりうける,to take over; to obtain by transfer; to inherit,Type the reading!,Image
拾い集める,ひろいあつめる,to gather; to (pick up and) collect; to glean (information),Type the reading!,Image
大家さん,おおやさん,landlord; landlady,Type the reading!,Image
掴み,つかみ,grip; having all the cards needed to form a scoring combination in one's hand,Type the reading!,Image
濡れそぼつ,ぬれそぼつ,to be dripping wet; to get drenched to the skin,Type the reading!,Image
分が悪い,ぶがわるい,at a disadvantage; in an unfavourable position; having poor prospects,Type the reading!,Image
裂け目,さけめ,tear; rip; rent,Type the reading!,Image
人並みに,ひとなみに,like everyone else; like most people; like an ordinary person,Type the reading!,Image
逆立ち,さかだち,handstand; headstand; being upside down,Type the reading!,Image
市街地,しがいち,town area; urban area; metropolitan area,Type the reading!,Image
雲の上,くものうえ,above the clouds; heaven; the Imperial Court,Type the reading!,Image
ご名答,ごめいとう,good answer!; that's right!; bullseye!,Type the reading!,Image
狂おしい,くるおしい,"mad (with grief, love, etc.); crazy; out of one's mind",Type the reading!,Image
取り留める,とりとめる,to narrowly escape (e.g. death); to hang onto (life); to ascertain,Type the reading!,Image
上り,のぼり,up-train; train heading toward the starting point of its route; upstream,Type the reading!,Image
鍵穴,かぎあな,keyhole,Type the reading!,Image
挙げ句,あげく,after (a long process); at the end of; last line (of a renga),Type the reading!,Image
くじ引き,くじびき,lottery; drawn lot,Type the reading!,Image
過去形,かこけい,past tense,Type the reading!,Image
値打ち,ねうち,value; worth; merit,Type the reading!,Image
撃ち落とす,うちおとす,to knock down; to shoot down; to lop off,Type the reading!,Image
努力家,どりょくか,hard worker; hardworking person,Type the reading!,Image
手に余る,てにあまる,to be beyond one's capacities; to be beyond one's powers; to be beyond one's control,Type the reading!,Image
メモ帳,メモちょう,memo book; memo pad; notebook,Type the reading!,Image
ごった返す,ごったがえす,to be in confusion or commotion; to be in a turmoil; to be crowded or jammed with people,Type the reading!,Image
火炎,かえん,flame; blaze,Type the reading!,Image
退去,たいきょ,departure; leaving; going away,Type the reading!,Image
宅配便,たくはいびん,"express home delivery service; express home delivery parcel (box, etc.)",Type the reading!,Image
副会長,ふくかいちょう,"vice president (of a club, organization, etc.)",Type the reading!,Image
表舞台,おもてぶたい,"front stage; center stage (of politics, etc.)",Type the reading!,Image
飽き足る,"あきたる,あきだる",to be fulfilled; to be satisfied,Type the reading!,Image
負の感情,ふのかんじょう,negative emotions; negative feelings,Type the reading!,Image
古典的,こてんてき,classical; classic,Type the reading!,Image
労働者,ろうどうしゃ,worker; (manual) laborer; labourer,Type the reading!,Image
一派,いっぱ,one school; one sect; one denomination,Type the reading!,Image
山脈,"やまなみ,さんみゃく",mountain range; mountain belt,Type the reading!,Image
古典,こてん,"classic (work, esp. book); the classics",Type the reading!,Image
白鳥,"はくちょう,ハクチョウ,しらとり,しろとり",swan (Cygnus spp.); white bird,Type the reading!,Image
付き従う,つきしたがう,to follow; to accompany; to serve,Type the reading!,Image
宇宙船,うちゅうせん,spaceship,Type the reading!,Image
達観,たっかん,philosophical view; looking at philosophically; long view,Type the reading!,Image
砲弾,ほうだん,shell; cannonball,Type the reading!,Image
微弱,びじゃく,feeble; faint; weak,Type the reading!,Image
痴態,ちたい,foolishness; silliness,Type the reading!,Image
斬りつける,きりつける,to cut at; to slash at,Type the reading!,Image
催眠術,さいみんじゅつ,hypnotism,Type the reading!,Image
盗難,とうなん,theft; robbery,Type the reading!,Image
を巡って,をめぐって,concerning ...; over ...; about ...,Type the reading!,Image
倒れ伏す,たおれふす,to fall flat; to fall face down,Type the reading!,Image
明るみ,あかるみ,bright place; the light; the open,Type the reading!,Image
規則正しい,きそくただしい,regular; well-regulated; systematic,Type the reading!,Image
逆さま,さかさま,inverted; upside down; reversed,Type the reading!,Image
宿屋,やどや,inn,Type the reading!,Image
不真面目,ふまじめ,not serious; frivolous; insincere,Type the reading!,Image
救世,"きゅうせい,ぐぜ,くせ",salvation,Type the reading!,Image
融資,ゆうし,financing; loan,Type the reading!,Image
蹴落とす,けおとす,to kick down; to defeat,Type the reading!,Image
若返る,わかがえる,to be rejuvenated; to feel young again,Type the reading!,Image
六月,ろくがつ,June; sixth month of the lunar calendar,Type the reading!,Image
無益,むえき,useless; futile; vain,Type the reading!,Image
入り乱れる,いりみだれる,to be jumbled together,Type the reading!,Image
舌なめずり,したなめずり,licking one's lips (at the sight of appetizing food); licking one's lips (in anticipation); waiting eagerly (for),Type the reading!,Image
狂わせる,くるわせる,to drive mad; to upset; to disturb,Type the reading!,Image
隣同士,となりどうし,"next-door neighbors; (living, sitting) next to each other",Type the reading!,Image
包容力,ほうようりょく,tolerance; broad-mindedness,Type the reading!,Image
家庭的,かていてき,family-oriented; familial,Type the reading!,Image
騎,き,counter for horsemen,Type the reading!,Image
居,"きょ,い",residence,Type the reading!,Image
目を輝かせる,めをかがやかせる,to have sparkling eyes; to have shining eyes; to have a gleam in one's eyes,Type the reading!,Image
線香,せんこう,incense stick,Type the reading!,Image
悔しがる,くやしがる,to seem bitter (over); to appear vexed; to be resentful,Type the reading!,Image
切れ端,きれはし,fragment; scrap; cut end,Type the reading!,Image
捕食,ほしょく,predation; eating prey; preying upon,Type the reading!,Image
至上,しじょう,supremacy,Type the reading!,Image
得意技,とくいわざ,"signature move (assoc. with a martial artist, wrestler, etc.); finishing move",Type the reading!,Image
密接,みっせつ,"close (relationship, connection, etc.); intimate; near",Type the reading!,Image
残留,ざんりゅう,staying behind; remaining; residual,Type the reading!,Image
厳選,げんせん,careful selection; careful screening; hand-picking,Type the reading!,Image
踊り場,おどりば,place for dancing; dance floor; landing (of a staircase),Type the reading!,Image
看護婦,かんごふ,(female) nurse,Type the reading!,Image
平均的,へいきんてき,average; ordinary; normal,Type the reading!,Image
万引き,まんびき,shoplifting; shoplifter,Type the reading!,Image
就職先,しゅうしょくさき,place of employment,Type the reading!,Image
示し合わせる,しめしあわせる,to arrange beforehand; to make a sign to each other; to conspire,Type the reading!,Image
情報提供,じょうほうていきょう,provision of information,Type the reading!,Image
誇りに思う,ほこりにおもう,to take pride in; to pride oneself; to be proud of,Type the reading!,Image
一触即発,いっしょくそくはつ,critical (touch and go) situation; explosive situation,Type the reading!,Image
均等,きんとう,"equal (distribution, treatment, level, etc.); even; uniform",Type the reading!,Image
朝方,あさがた,early morning; early hours; early in the morning,Type the reading!,Image
不利益,ふりえき,disadvantage; handicap; drawback,Type the reading!,Image
式典,しきてん,ceremony; rites,Type the reading!,Image
視聴,"しちょう,してい",looking and listening; (television) viewing; watching,Type the reading!,Image
就活,しゅうかつ,job hunting; job searching,Type the reading!,Image
新居,しんきょ,new home,Type the reading!,Image
汗臭い,あせくさい,smell(ing) of sweat,Type the reading!,Image
釈明,しゃくめい,explanation; vindication,Type the reading!,Image
周到,しゅうとう,careful; thorough; meticulous,Type the reading!,Image
布陣,ふじん,battle formation; lineup (e.g. for a game),Type the reading!,Image
総勢,そうぜい,all members; whole army,Type the reading!,Image
包装,ほうそう,packing; wrapping,Type the reading!,Image
充実感,じゅうじつかん,sense of fulfillment; sense of completeness; sense of accomplishment,Type the reading!,Image
羽目になる,"はめになる,ハメになる",to get stuck with (some job); to end up with (something unpleasant),Type the reading!,Image
早期,そうき,early stage,Type the reading!,Image
手を挙げる,てをあげる,to raise one's hand; to surrender; to raise one's hand to someone (as a threat to strike),Type the reading!,Image
幾つ,いくつ,how many; how old,Type the reading!,Image
守護者,しゅごしゃ,guardian; custodian,Type the reading!,Image
主だった,おもだった,chief; leading; prominent,Type the reading!,Image
宝くじ,たからくじ,lottery; lottery ticket,Type the reading!,Image
波風,なみかぜ,wind and waves; discord; trouble,Type the reading!,Image
魔獣,まじゅう,legendary beast; magical beast,Type the reading!,Image
依頼主,いらいぬし,client; sender,Type the reading!,Image
裁判所,さいばんしょ,court; courthouse,Type the reading!,Image
愚行,ぐこう,foolish act; folly,Type the reading!,Image
片膝,かたひざ,one knee,Type the reading!,Image
刻みつける,きざみつける,to engrave; to carve out,Type the reading!,Image
伏せ,ふせ,lying down; down!; lie down!,Type the reading!,Image
触発,しょくはつ,detonation by contact; contact detonation; touching off (something),Type the reading!,Image
皮切り,かわきり,beginning; start,Type the reading!,Image
有り,あり,existing (at the present moment); alright; acceptable,Type the reading!,Image
揃い,そろい,set; suit; uniform collection,Type the reading!,Image
掻き回す,かきまわす,to stir; to churn; to poke (a fire),Type the reading!,Image
雑多,ざった,miscellaneous; mixed; unorganized,Type the reading!,Image
電灯,でんとう,electric light,Type the reading!,Image
決裂,けつれつ,"breakdown (of talks, negotiations, etc.); breaking off; rupture",Type the reading!,Image
突発的,とっぱつてき,sudden; unexpected; unpredictable,Type the reading!,Image
悲鳴をあげる,ひめいをあげる,to scream; to whine; to grumble,Type the reading!,Image
体育祭,たいいくさい,(school) athletic festival; sports day; field day,Type the reading!,Image
塗り潰す,ぬりつぶす,to paint over; to paint out; to fill in,Type the reading!,Image
定,"さだ,じょう",certainty; reality; actuality,Type the reading!,Image
収まり,おさまり,conclusion; end; settlement,Type the reading!,Image
敵襲,てきしゅう,enemy attack; enemy raid,Type the reading!,Image
誘発,ゆうはつ,inducing; causing; triggering,Type the reading!,Image
安息,あんそく,rest; repose,Type the reading!,Image
金銭的,きんせんてき,monetary; financial; pecuniary,Type the reading!,Image
一刀,"いっとう,ひとかたな",sword; blade,Type the reading!,Image
揉め事,もめごと,quarrel; fight; trouble,Type the reading!,Image
隙間なく,すきまなく,closely; compactly; leaving no space,Type the reading!,Image
爆睡,ばくすい,"sleeping like a log; (being) fast asleep (bombed, crashed)",Type the reading!,Image
添う,そう,"to meet (wishes, expectations, etc.); to satisfy; to comply with",Type the reading!,Image
根も葉もない,ねもはもない,"groundless (rumour, accusation, etc.); unfounded; baseless",Type the reading!,Image
不手際,ふてぎわ,clumsiness; awkwardness; ineptitude,Type the reading!,Image
水浴び,みずあび,bathing (in cold water); showering; swimming,Type the reading!,Image
諸国,しょこく,various countries; various regions; various provinces,Type the reading!,Image
一刻を争う,いっこくをあらそう,to race against time,Type the reading!,Image
撃たれる,うたれる,to be struck; to be beaten,Type the reading!,Image
好んで,このんで,by (from) choice; by (for) preference; of one's own accord,Type the reading!,Image
留,"ルーブル,ルーブリ,りゅう",stationary point,Type the reading!,Image
難癖,なんくせ,fault,Type the reading!,Image
支離滅裂,しりめつれつ,incoherent; inconsistent; illogical,Type the reading!,Image
発狂,はっきょう,madness; craziness; insanity,Type the reading!,Image
震動,しんどう,shock; tremor; impact,Type the reading!,Image
羽音,"はおと,はねおと",flapping sound (of wings); fluttering; hum (of insects),Type the reading!,Image
優遇,ゆうぐう,favorable treatment; favourable treatment; hospitality,Type the reading!,Image
出し惜しみ,だしおしみ,"being reluctant to give out (pay, provide, etc.); giving out grudgingly",Type the reading!,Image
愚直,ぐちょく,simple honesty; tactless frankness,Type the reading!,Image
敗因,はいいん,cause of defeat,Type the reading!,Image
一人息子,ひとりむすこ,only son,Type the reading!,Image
捜し回る,さがしまわる,to search about for; to hunt around for; to look high and low for,Type the reading!,Image
掻き分ける,かきわける,to push aside; to push one's way through,Type the reading!,Image
冷房,れいぼう,air conditioning; air cooling,Type the reading!,Image
平手,ひらて,palm; open hand; playing on equal terms,Type the reading!,Image
自問自答,じもんじとう,answering one's own question; wondering to oneself; soliloquizing,Type the reading!,Image
有り得ない,ありえない,impossible; unthinkable; unbelievable,Type the reading!,Image
住宅街,じゅうたくがい,residential area,Type the reading!,Image
脇役,わきやく,supporting role (actor); minor role,Type the reading!,Image
息を整える,いきをととのえる,to regain one's breath; to catch one's breath,Type the reading!,Image
祭る,まつる,to deify; to enshrine; to pray,Type the reading!,Image
他言無用,たごんむよう,not a word to anyone; keep it secret; mum's the word,Type the reading!,Image
湧き出す,わきだす,to gush out,Type the reading!,Image
猛スピード,もうスピード,great speed; recklessly fast speed,Type the reading!,Image
落雷,らくらい,lightning strike; lightning bolt,Type the reading!,Image
強襲,きょうしゅう,assault; violent attack,Type the reading!,Image
まな板,まないた,chopping board; cutting board; flat chest,Type the reading!,Image
お達し,おたっし,notice or order handed down from above; announcement; notification,Type the reading!,Image
掘り下げる,ほりさげる,to dig down; to dig into (a matter); to delve into,Type the reading!,Image
幼き,おさなき,very young; childish; immature,Type the reading!,Image
内包,ないほう,connotation; comprehension; intension,Type the reading!,Image
荒波,あらなみ,raging waves; stormy seas; hardships,Type the reading!,Image
新聞社,しんぶんしゃ,newspaper company,Type the reading!,Image
２人組,"ふたりぐみ,ににんぐみ",twosome; duo; pair,Type the reading!,Image
ゴミ袋,ごみぶくろ,garbage bag; trash bag; bin bag,Type the reading!,Image
染み出す,しみだす,to ooze (out); to seep,Type the reading!,Image
雲行き,くもゆき,weather; look of the sky; situation,Type the reading!,Image
隙あり,"すきあり,スキあり",chink in the armor (armour),Type the reading!,Image
奏,そう,report to the emperor,Type the reading!,Image
表立って,おもてだって,publicly; openly; ostensibly,Type the reading!,Image
影響を及ぼす,えいきょうをおよぼす,to affect; to impact; to influence,Type the reading!,Image
宝探し,たからさがし,treasure hunting; treasure hunt; lucky dip,Type the reading!,Image
低め,ひくめ,lowish; somewhat low; on the low side,Type the reading!,Image
広島,"ひろしま,ヒロシマ","Hiroshima (city, prefecture)",Type the reading!,Image
線引き,"せんびき,せんひき",delineation; demarcation; drawing a line (e.g. between what's acceptable and unacceptable),Type the reading!,Image
変革,へんかく,change; transformation; reform,Type the reading!,Image
見飽きる,みあきる,to get tired of seeing; to get tired of looking at,Type the reading!,Image
荒れ果てる,あれはてる,to fall into ruin; to become dilapidated; to become run-down,Type the reading!,Image
全くもって,まったくもって,as a matter of fact; really; truly,Type the reading!,Image
見極め,みきわめ,ascertainment,Type the reading!,Image
暇潰し,ひまつぶし,killing time; keeping oneself occupied; time killer,Type the reading!,Image
再構築,さいこうちく,reconstruction; rebuilding; restructuring,Type the reading!,Image
突出,とっしゅつ,projection; protrusion; jutting out,Type the reading!,Image
偽善,ぎぜん,hypocrisy,Type the reading!,Image
狙い撃ち,ねらいうち,sharpshooting; shooting; sniping,Type the reading!,Image
昇降口,しょうこうぐち,entrance; hatch(way),Type the reading!,Image
奥方,おくがた,lady; nobleman's wife,Type the reading!,Image
骨抜き,ほねぬき,"boning (fish or meat); deboning; watering down (a plan, bill, etc.)",Type the reading!,Image
無双,"むそう,ぶそう",mowing down the enemy,Type the reading!,Image
倒壊,とうかい,destruction; collapse; crumbling,Type the reading!,Image
密告,みっこく,anonymous report; (secret) information; tip-off,Type the reading!,Image
母乳,ぼにゅう,mother's milk,Type the reading!,Image
有り様,"ありさま,ありよう",state; condition; circumstances,Type the reading!,Image
町並み,まちなみ,townscape; street (of stores and houses); (look of) stores and houses on street,Type the reading!,Image
輪っか,わっか,ring; loop (of rope); halo (of an angel),Type the reading!,Image
築,ちく,... years since construction; ... years old (of a building); built in ...,Type the reading!,Image
熟成,じゅくせい,maturing; ripening; aging,Type the reading!,Image
一択,いったく,(only) one option; one possible choice,Type the reading!,Image
逃げ延びる,にげのびる,to escape to a safe place; to make one's getaway; to effect one's escape,Type the reading!,Image
賛辞,さんじ,eulogy; compliment,Type the reading!,Image
日誌,にっし,journal; log,Type the reading!,Image
一致団結,いっちだんけつ,solidarity; banding together and working as one for a common cause,Type the reading!,Image
帝都,ていと,imperial capital,Type the reading!,Image
柔肌,やわはだ,soft fair skin,Type the reading!,Image
熱狂的,ねっきょうてき,wildly enthusiastic; crazy (about something),Type the reading!,Image
府,ふ,(urban) prefecture (i.e. Osaka and Kyoto); centre (e.g. of learning); center,Type the reading!,Image
企画書,きかくしょ,(written) proposal,Type the reading!,Image
お忍び,おしのび,travelling incognito (of a person of high rank); special palanquin for carrying a daimyo or his wife incognito,Type the reading!,Image
尊大,そんだい,haughty; arrogant; pompous,Type the reading!,Image
状況証拠,じょうきょうしょうこ,circumstantial evidence,Type the reading!,Image
夜勤,やきん,night duty; night shift; night work,Type the reading!,Image
秀才,しゅうさい,bright person; talented student; prodigy,Type the reading!,Image
抱き留める,だきとめる,to stop (someone) by throwing one's arms around them; to catch (someone) in one's arms; to hold (someone) back,Type the reading!,Image
脱獄,だつごく,escaping from prison; breaking out of prison; jailbreak,Type the reading!,Image
跡地,あとち,former site (of something); site (e.g. of a demolished building),Type the reading!,Image
交尾,こうび,copulation (among animals); mating; treading,Type the reading!,Image
八人,はちにん,eight people,Type the reading!,Image
硬質,こうしつ,hardness; stiffness,Type the reading!,Image
不健康,ふけんこう,poor health; ill health; unhealthy,Type the reading!,Image
荒れた,あれた,wild; neglected; rough (e.g. skin),Type the reading!,Image
両膝,りょうひざ,both knees,Type the reading!,Image
敗退,はいたい,being defeated; being eliminated (from competition),Type the reading!,Image
硬,こう,hardness,Type the reading!,Image
喉を鳴らす,のどをならす,to make a sound with one's throat; to purr (of a cat),Type the reading!,Image
黙秘,もくひ,remaining silent; keeping secret,Type the reading!,Image
柔,"やわ,ヤワ,やわら,じゅう",soft; weak; fragile,Type the reading!,Image
手を繋ぐ,てをつなぐ,to join hands (with),Type the reading!,Image
巡らす,めぐらす,to enclose (with); to surround (with); to encircle,Type the reading!,Image
安眠,あんみん,sound sleep; good sleep; quiet sleep,Type the reading!,Image
文言,"もんごん,ぶんげん",wording (esp. of written text),Type the reading!,Image
偽善者,ぎぜんしゃ,hypocrite; dissembler; wolf in sheep's clothing,Type the reading!,Image
至る所,いたるところ,everywhere; all over; throughout,Type the reading!,Image
敷居,しきい,threshold (esp. one with grooves for sliding doors); sill,Type the reading!,Image
廃人,はいじん,cripple; disabled person; invalid,Type the reading!,Image
お漏らし,おもらし,wetting oneself; peeing in one's pants,Type the reading!,Image
百倍,ひゃくばい,hundredfold; hundred times as much; much more (than previously),Type the reading!,Image
同居人,どうきょにん,person living with a family; lodger; housemate,Type the reading!,Image
お誕生日おめでとう,おたんじょうびおめでとう,happy birthday!,Type the reading!,Image
巡り合わせ,めぐりあわせ,fortune; fate; chance,Type the reading!,Image
戦国,せんごく,"country in civil war; country disarrayed by war; Warring States period (Japan, China)",Type the reading!,Image
虚構,きょこう,fiction; fabrication; concoction,Type the reading!,Image
罪のない,つみのない,guiltless; innocent,Type the reading!,Image
逆立つ,さかだつ,to stand on end; to bristle up; to be ruffled,Type the reading!,Image
熱中症,ねっちゅうしょう,heatstroke,Type the reading!,Image
定石,じょうせき,standard practice; playing by the book; established tactic,Type the reading!,Image
奇麗,"きれい,キレイ,きれーい",pretty; lovely; beautiful,Type the reading!,Image
増長,ぞうちょう,growing impudent; becoming arrogant; getting stuck-up,Type the reading!,Image
三人組,さんにんぐみ,trio; gang of three; threesome,Type the reading!,Image
血色,けっしょく,complexion; colour; color,Type the reading!,Image
斬り捨てる,きりすてる,to cut off and throw away; to abandon; to disregard,Type the reading!,Image
ご令嬢,ごれいじょう,your daughter; young woman,Type the reading!,Image
恨みがましい,うらみがましい,reproachful; resentful; spiteful,Type the reading!,Image
惜しげもなく,おしげもなく,freely; generously; liberally,Type the reading!,Image
嫁入り,よめいり,marriage; wedding,Type the reading!,Image
氏名,"しめい,うじな",(full) name; identity,Type the reading!,Image
所狭しと,"ところせましと,ところせしと",crowded; packed; crammed,Type the reading!,Image
一刀両断,いっとうりょうだん,cutting in two with a single stroke; taking decisive action; dealing with decisively,Type the reading!,Image
敗戦,はいせん,defeat; lost battle; losing a war,Type the reading!,Image
証拠品,しょうこひん,piece of evidence; evidence,Type the reading!,Image
座敷,ざしき,tatami room; tatami mat room; formal Japanese room,Type the reading!,Image
通い,かよい,coming and going; commuting,Type the reading!,Image
点灯,てんとう,lighting (a lamp); turning on a light,Type the reading!,Image
染みこむ,しみこむ,to soak into; to sink into; to seep into,Type the reading!,Image
診療,しんりょう,diagnosis and treatment; medical care,Type the reading!,Image
希望の光,きぼうのひかり,ray of hope; glimmer of hope,Type the reading!,Image
人懐っこい,ひとなつっこい,friendly; affable; amiable,Type the reading!,Image
勢い良く,"いきおいよく,いきよいよく",vigorously; with great force; energetically,Type the reading!,Image
生殺し,なまごろし,half-dead; state of uncertainty; limbo,Type the reading!,Image
失笑,しっしょう,laughing at an inappropriate time; not being able to hold back one's laughter; scornful laughter,Type the reading!,Image
