Question,Answers,Comment,Instructions,Render as
丸禿,まるはげ,complete baldness,Type the reading!,Image
唐檜,"とうひ,トウヒ","spruce tree (esp. Picea jezoensis hondoensis, a variety of Ezo spruce)",Type the reading!,Image
涌き出す,わきだす,to gush out,Type the reading!,Image
游撃,ゆうげき,raid; military attack by a mobile unit; hit-and-run attack,Type the reading!,Image
睨み鯛,にらみだい,decorative fish displayed during festive occasions,Type the reading!,Image
内証事,"ないしょごと,ないしょうごと",secret; private matter; confidential matter,Type the reading!,Image
桑葉,くわば,mulberry leaf,Type the reading!,Image
芋掘,いもほり,digging for sweet potatoes (esp. as an outing); country bumpkin; yokel,Type the reading!,Image
箍が緩む,たががゆるむ,"to weaken (of willpower, solidarity, etc.); to lose one's edge; to become less tense",Type the reading!,Image
タガが緩む,タガがゆるむ,"to weaken (of willpower, solidarity, etc.); to lose one's edge; to become less tense",Type the reading!,Image
潅水,かんすい,sprinkling (water); watering (plants),Type the reading!,Image
颱風一過,たいふういっか,clear weather after a typhoon has passed,Type the reading!,Image
お姉言葉,おねえことば,sociolect emphasizing the femininity of the speaker (esp. used by homosexual me…,Type the reading!,Image
詳らかでない,つまびらかでない,unknown,Type the reading!,Image
有卦に入る,"うけにいる,うけにはいる",to have good luck,Type the reading!,Image
生出す,うみだす,to create; to bring forth; to produce,Type the reading!,Image
産出す,うみだす,to create; to bring forth; to produce,Type the reading!,Image
馬ぐそ,"ばふん,まぐそ",horse dung,Type the reading!,Image
醇乎,じゅんこ,pure; sheer,Type the reading!,Image
八尺瓊曲玉,やさかにのまがたま,large jewel; string of jewels; Yasakani no Magatama (the grand jewel or string of jewels; one of the three Imp…,Type the reading!,Image
半どん,はんどん,half-holiday; sixth round (in a game of 12 rounds),Type the reading!,Image
ワラ半紙,ワラばんし,straw paper,Type the reading!,Image
謂れ無い,いわれない,unjustified; unwarranted; unfounded,Type the reading!,Image
佩楯,はいだて,thigh guards (worn underneath armor),Type the reading!,Image
やっこ凧,やっこだこ,kite shaped like an Edo-period footman,Type the reading!,Image
チョウチョウ結び,"ちょうちょむすび,ちょうちょうむすび",bow; bowknot,Type the reading!,Image
ちょうちょう結び,"ちょうちょむすび,ちょうちょうむすび",bow; bowknot,Type the reading!,Image
依怙ひいき,えこひいき,favoritism; favouritism; partiality,Type the reading!,Image
皎然,こうぜん,shining brightly; shining whitely,Type the reading!,Image
然様なら,"さようなら,サヨウナラ,さよーなら,サヨーナラ",farewell; adieu; goodbye,Type the reading!,Image
薄荷糖,はっかとう,peppermint,Type the reading!,Image
ごみ入れ,ごみいれ,trashcan; rubbish bin; dustbin,Type the reading!,Image
序でながら,ついでながら,while I have the opportunity (I'd also like to say ...); by the way; incidentally,Type the reading!,Image
算盤ずく,そろばんずく,mercenary; calculative; greedy,Type the reading!,Image
濃水,こみず,rice water,Type the reading!,Image
手創,てきず,wound (suffered in a fight),Type the reading!,Image
締りが無い,しまりがない,not at all tense; relaxed; calm,Type the reading!,Image
椰子酒,やしざけ,palm wine; coconut wine,Type the reading!,Image
砲丸投,ほうがんなげ,shot put,Type the reading!,Image
砂糖楓,"さとうかえで,サトウカエデ",sugar maple (Acer saccharum); rock maple,Type the reading!,Image
日々これ好日,"にちにちこれこうじつ,ひびこれこうじつ,にちにちこれこうにち,ひびこれこうにち",every day is a good day; enjoy every day,Type the reading!,Image
傍役,わきやく,supporting role (actor); minor role,Type the reading!,Image
鼓脹,こちょう,flatulence; meteorism; tympanites,Type the reading!,Image
連込み,つれこみ,taking one's lover to a hotel,Type the reading!,Image
重祚,"じゅうそ,ちょうそ",second accession to the throne,Type the reading!,Image
カヴァー曲,カヴァーきょく,cover song (remake of another artist's song),Type the reading!,Image
トロイアの木馬,トロイアのもくば,Trojan horse,Type the reading!,Image
採餌,さいじ,feeding (by animals); food getting,Type the reading!,Image
謫所,たくしょ,exile for crime,Type the reading!,Image
塵の尾,ちりのお,dust tail (of a comet),Type the reading!,Image
火食鳥,"ヒクイドリ,ひくいどり",cassowary (Casuarius spp.),Type the reading!,Image
虎列刺,コレラ,cholera,Type the reading!,Image
俄かファン,にわかファン,bandwagon fan; fair-weather fan,Type the reading!,Image
口は禍の門,"くちはわざわいのかど,くちはわざわいのもん",words can lead to disaster; the tongue is the root of calamities; the more you open your mouth the more likely you are to put your foot in it,Type the reading!,Image
撚り合せる,よりあわせる,to intertwine; to twist together,Type the reading!,Image
ひさしを貸して母屋を取られる,ひさしをかしておもやをとられる,to have one's kindness taken advantage of; give him an inch and he'll take a mile; to lend out the eaves but have one's whole house taken,Type the reading!,Image
サーサーン朝,サーサーンちょう,Sassanid dynasty (of Persia; 226-651 CE); Sasanian dynasty,Type the reading!,Image
乾し殺す,ほしころす,to starve (someone) to death,Type the reading!,Image
閏秒,うるうびょう,leap second,Type the reading!,Image
禁める,いさめる,to remonstrate; to admonish (someone) for; to advise (someone) not to,Type the reading!,Image
人膚,ひとはだ,the skin (of a human being); warmth of the skin; body warmth,Type the reading!,Image
素泊り,すどまり,staying overnight without meals,Type the reading!,Image
曳綱,ひきづな,tow rope; dog lead; bell rope,Type the reading!,Image
霽らす,はらす,to dispel; to clear away; to refresh (oneself),Type the reading!,Image
臍が茶を沸かす,へそがちゃをわかす,what a joke!; don't make me laugh!; to split one's sides laughing,Type the reading!,Image
身篭もる,みごもる,to become pregnant,Type the reading!,Image
ぼろ糞,"ボロクソ,ぼろくそ",worthless; shit; disparaging,Type the reading!,Image
侭ならぬ,ままならぬ,unable to do (as one wishes); able to do only with great effort; almost impossible to do,Type the reading!,Image
蝿叩き,"はえたたき,ハエタタキ",fly swatter; flyswatter; fly swat,Type the reading!,Image
妨礙,ぼうがい,obstruction; hindrance; blocking,Type the reading!,Image
誹議,ひぎ,criticism; censure,Type the reading!,Image
有相無相,"うぞうむぞう,うそうむそう",mob; the masses; rabble,Type the reading!,Image
懶け者,なまけもの,lazy person; lazy fellow; slothful person,Type the reading!,Image
言い交す,いいかわす,to have a chat with; to exchange words or promises; to promise,Type the reading!,Image
寸詰り,すんづまり,a little short; sawed-off (pants),Type the reading!,Image
言交す,いいかわす,to have a chat with; to exchange words or promises; to promise,Type the reading!,Image
虎榜,こぼう,card indicating a pass in the higher Chinese civil service examinations,Type the reading!,Image
生り物,なりもの,farm products; harvest; crop,Type the reading!,Image
鼻を抓む,はなをつまむ,to hold one's nose; to pinch one's nose,Type the reading!,Image
傲り高ぶる,おごりたかぶる,to act arrogantly; to be puffed up with success; to behave like one is better than others,Type the reading!,Image
凜凜しい,りりしい,gallant; manly; brave,Type the reading!,Image
亜ぐ,つぐ,to follow; to come after; to come next (to),Type the reading!,Image
味酒,"うまさけ,うまざけ,あじざけ",high-grade sake; good sake,Type the reading!,Image
拗る,ねじる,to twist; to screw; to wrench,Type the reading!,Image
煉り合わせる,ねりあわせる,to knead together,Type the reading!,Image
夜ばなし,よばなし,book of informal essays,Type the reading!,Image
華香,けこう,flowers and incense (given as a Buddhist offering),Type the reading!,Image
猫鼬,"ねこいたち,ネコイタチ",mongoose,Type the reading!,Image
宗門改,しゅうもんあらため,Japanese religious census used to repress Christians (Edo period),Type the reading!,Image
繁繁,しげしげ,frequently; often; (staring) fixedly,Type the reading!,Image
額づく,ぬかづく,"to kowtow (to bow from a kneeling position such that the forehead touches the g…; to prostrate oneself; to give a deep, reverent bow",Type the reading!,Image
肉叢,ししむら,piece of meat; lump of meat; the body,Type the reading!,Image
活作り,"いきづくり,いけづくり","sashimi prepared from live fish, arranged in its original shape",Type the reading!,Image
いい所のお坊ちゃん,いいとこのおぼっちゃん,rich kid; person who grew up wealthy,Type the reading!,Image
柚香焼き,ゆうがやき,citrus-grilled,Type the reading!,Image
駒沢大学,こまざわだいがく,Komazawa University,Type the reading!,Image
憂き身を窶す,うきみをやつす,to be absorbed in; to devote oneself (to); to give oneself over (to),Type the reading!,Image
長閑やか,のどやか,tranquil; calm; quiet,Type the reading!,Image
沮む,はばむ,to keep someone from doing; to stop; to prevent,Type the reading!,Image
雇入,やといいれ,engagement; employment; hiring,Type the reading!,Image
讚える,たたえる,to praise; to extol; to hail,Type the reading!,Image
其処いら,そこいら,around there; that area; that,Type the reading!,Image
綟子,もじ,"hemp yarn or linen thread woven into a coarse cloth used for mosquito nets, sum…",Type the reading!,Image
顰に倣う,"ひそみにならう,ひんにならう",to imitate ridiculously,Type the reading!,Image
顰みに倣う,ひそみにならう,to imitate ridiculously,Type the reading!,Image
事迹,じせき,evidence; trace; vestige,Type the reading!,Image
山口縣,やまぐちけん,Yamaguchi Prefecture (Chūgoku area),Type the reading!,Image
触書き,ふれがき,"Edo-period proclamation issued by the shogunate (or a daimyo, etc.) usu. to the…",Type the reading!,Image
盛沢山,もりだくさん,many; plenty; varied,Type the reading!,Image
何れまた,いずれまた,some other time; another time,Type the reading!,Image
忌明,"いみあけ,きあけ,いみあき,きめい",end of mourning period (usu. 49 days),Type the reading!,Image
逐い払う,おいはらう,to drive away; to clear; to scatter,Type the reading!,Image
繁吹き,しぶき,spray; splash,Type the reading!,Image
鰤大根,ぶりだいこん,yellowtail and daikon cooked with soy sauce,Type the reading!,Image
訳註,やくちゅう,translation and annotation; translation with notes; translator's notes,Type the reading!,Image
諦めがよい,あきらめがよい,knowing when to give up; good at letting things go; accepting failure with good grace,Type the reading!,Image
鐙骨,"あぶみこつ,とうこつ",stirrup (bone of the ear); stapes,Type the reading!,Image
指差し喚呼,ゆびさしかんこ,pointing and calling (occupational safety method),Type the reading!,Image
荒挽き,あらびき,"coarsely ground (e.g. coffee, grain); minced (e.g. meat)",Type the reading!,Image
摩れる,すれる,to rub; to chafe; to wear out,Type the reading!,Image
雅びやか,みやびやか,elegant; graceful,Type the reading!,Image
勇気凜凜,ゆうきりんりん,full of spirit; brimming with courage; high-spirited,Type the reading!,Image
出して呉れる,だしてくれる,to take out (e.g. garbage); to put out (e.g. dishes on table); to serve (e.g. meal),Type the reading!,Image
焔色,えんしょく,"flame (color, colour); flame scarlet; bright reddish",Type the reading!,Image
燈篭,とうろう,garden lantern; hanging lantern,Type the reading!,Image
玉かけ,たまかけ,"slinging (on cranes, etc.)",Type the reading!,Image
炊烟,すいえん,smoke from cooking; smoke from a cook stove,Type the reading!,Image
旗魚,"かじき,カジキ",marlin; swordfish; spearfish,Type the reading!,Image
針魚,"さより,はりお,サヨリ,はりよ,はりうお,ハリヨ",Japanese halfbeak (Hemiramphus sajori); stickleback,Type the reading!,Image
から聴,からテン,tenpai with all potential winning tiles visible on table (impossible to win),Type the reading!,Image
白かゆ,しらかゆ,unflavored rice porridge; rice porridge made of only white rice and water,Type the reading!,Image
優婆夷,うばい,upasika (devout female lay follower of Buddhism),Type the reading!,Image
くさび状,くさびじょう,wedge-shaped; cuneate; cuneiform,Type the reading!,Image
ぴよぴよ鳴く,ぴよぴよなく,to peep; to cheep,Type the reading!,Image
使い果す,つかいはたす,to use up; to squander,Type the reading!,Image
水芹,"せり,セリ",Java water dropwort (Oenanthe javanica); Japanese parsley,Type the reading!,Image
叢祠,"ほこら,そうし",hokora; small wayside shrine,Type the reading!,Image
アブハチ取らず,アブハチとらず,"attempting two tasks at the same time, accomplishing neither; falling between two stools; catching neither the horsefly nor the bee",Type the reading!,Image
逬り,"とばっちり,とばしり,とばちり",splash; spray; chance blow,Type the reading!,Image
ツバキ油,ツバキあぶら,tea seed oil; camellia oil,Type the reading!,Image
しゃっちょこ立ち,しゃっちょこだち,headstand; doing one's best; doing something to the best of one's ability,Type the reading!,Image
錦地,きんち,your place of residence,Type the reading!,Image
喧喧諤諤,けんけんがくがく,tumultuous (with everyone voicing their opinions simultaneously); uproarious,Type the reading!,Image
日本語でオッケー,にほんごでオッケー,you're not making any sense; can I have that in Japanese?,Type the reading!,Image
液溜,えきだめ,reservoir (of liquid),Type the reading!,Image
我乍ら,われながら,even if I say so myself; for me (to do such a thing),Type the reading!,Image
為尽くす,しつくす,to leave nothing undone; to do all in one's might; to do everything possible,Type the reading!,Image
蛻の空,"もぬけのから,もぬけのカラ","completely empty (of a residence, etc.); vacant; deserted",Type the reading!,Image
決れる,しゃくれる,to have an underbite; to have a protruding chin; to be concaved,Type the reading!,Image
袞竜,こんりょう,imperial robes,Type the reading!,Image
無駄飯喰い,むだめしぐい,ne'er-do-well; waster; idler,Type the reading!,Image
痘痕も靨,"あばたもえくぼ,アバタもエクボ",love is blind; (when in love) even pockmarks are dimples,Type the reading!,Image
危虞,きぐ,apprehension; misgivings; uneasiness,Type the reading!,Image
惡口,"わるぐち,わるくち",(verbal) abuse; speaking ill of people; bad-mouthing,Type the reading!,Image
尻鰭,しりびれ,anal fin,Type the reading!,Image
取り行なう,とりおこなう,to hold (a ceremony); to perform,Type the reading!,Image
根腐,ねぐされ,root rot,Type the reading!,Image
万能葱,ばんのうねぎ,thin green spring onion shoots (esp. minced as a condiment),Type the reading!,Image
華実,かじつ,name and reality,Type the reading!,Image
早替り,はやがわり,quick change (of costume); quick transformation; turning suddenly into,Type the reading!,Image
椙,"すぎ,スギ",Japanese cedar (Cryptomeria japonica),Type the reading!,Image
七絃琴,しちげんきん,qin (7-stringed Chinese zither); guqin; seven-stringed koto,Type the reading!,Image
そうは問屋が下ろさない,そうはとんやがおろさない,things don't work that well in the real world; things seldom go as one wishes; that is expecting too much,Type the reading!,Image
矮鶏,チャボ,(Japanese) bantam,Type the reading!,Image
絹紬,けんちゅう,pongee (unbleached silk),Type the reading!,Image
凸助,"でこすけ,デコスケ",big forehead; fivehead; asshole,Type the reading!,Image
甘くやる,うまくやる,to manage something successfully; to be successful,Type the reading!,Image
摩り寄る,すりよる,to draw close to; to edge up to; to snuggle up to,Type the reading!,Image
共軛,きょうやく,conjugation; conjugate,Type the reading!,Image
下し金,おろしがね,grater (esp. the variety used in Japanese cooking to grate foods very finely),Type the reading!,Image
シュワルツシルト半径,シュワルツシルトはんけい,Schwarzschild radius,Type the reading!,Image
終の住み処,ついのすみか,one's final abode,Type the reading!,Image
譬諭,ひゆ,simile; metaphor; allegory,Type the reading!,Image
裁ち落とし,たちおとし,"cutting off the edges (printing, sewing, cooking, etc.); snippets; trimmings",Type the reading!,Image
米搗きばった,"コメツキバッタ,こめつきばった",Oriental longheaded locust (Acrida cinerea); click beetle; skipjack (beetle of family Elateridae),Type the reading!,Image
改札掛,かいさつがかり,"ticket examiner (collector, inspector) (in a railroad station)",Type the reading!,Image
刺刺しい,"とげとげしい,トゲトゲしい","sharp (words); harsh (manner, tone, etc.); hostile (mood, attitude, etc.)",Type the reading!,Image
蛸坊主,たこぼうず,man with a bald or shaven head,Type the reading!,Image
怪気焔,かいきえん,flamboyance; exaggerated story; (a load of) hot air,Type the reading!,Image
且つ又,かつまた,besides; furthermore; moreover,Type the reading!,Image
猪の子,いのこ,wild boar; infant wild boar; pig,Type the reading!,Image
曲々,きょくきょく,winding; twisting; zigzagging,Type the reading!,Image
抉じる,こじる,to pry; to prize; to prise,Type the reading!,Image
象亀,"ぞうがめ,ゾウガメ",giant tortoise,Type the reading!,Image
杪,"こずえ,すわえ,ずわえ",treetop; tip of a branch,Type the reading!,Image
住み心地がよい,すみごこちがよい,comfortable to live in,Type the reading!,Image
駆足,かけあし,running fast; double time; cantering,Type the reading!,Image
御出座し,おでまし,presence; appearance; attendance,Type the reading!,Image
米つきばった,"コメツキバッタ,こめつきばった",Oriental longheaded locust (Acrida cinerea); click beetle; skipjack (beetle of family Elateridae),Type the reading!,Image
復復,またまた,once again; yet again; (there you go) again,Type the reading!,Image
朝駆,あさがけ,early-morning attack,Type the reading!,Image
ドが過ぎる,ドがすぎる,to go too far; to go to excess; to carry too far,Type the reading!,Image
錫蘭,セイロン,Ceylon (former name of Sri Lanka),Type the reading!,Image
さま師,さまし,cheat; swindler,Type the reading!,Image
樸直,ぼくちょく,simplicity; honesty; naivete,Type the reading!,Image
銅鉾,"どうほこ,どうぼこ",bronze hoko; bronze halberd; bronze spearhead,Type the reading!,Image
頸巻,くびまき,scarf; muffler,Type the reading!,Image
熨斗あわび,のしあわび,thin string of dried abalone (often tied to a gift),Type the reading!,Image
角蜥蜴,"つのとかげ,ツノトカゲ",horned lizard; horned toad,Type the reading!,Image
木膚,"きはだ,こはだ",bark (of a tree),Type the reading!,Image
乳糜,にゅうび,chyle,Type the reading!,Image
弗化水素,ふっかすいそ,hydrogen fluoride; HF,Type the reading!,Image
普魯西,"プロシア,プロシャ",Prussia,Type the reading!,Image
日本踊,にほんおどり,traditional Japanese dance,Type the reading!,Image
宦者,かんじゃ,eunuch,Type the reading!,Image
金椀,"かなまり,かなわん",small metal bowl,Type the reading!,Image
櫛匣,くしばこ,comb box; toiletries case,Type the reading!,Image
奉加,ほうが,donation,Type the reading!,Image
瑞気,ずいき,good omen,Type the reading!,Image
上蔟,じょうぞく,spinning of cocoons; silkworm's last sleep; transformation to the pupa stage,Type the reading!,Image
伏角,"ふっかく,ふくかく",dip (angle that the direction of a compass needle makes with the horizon),Type the reading!,Image
白堊館,はくあかん,White House,Type the reading!,Image
屏居,へいきょ,living in retirement,Type the reading!,Image
上臼,うわうす,upper millstone,Type the reading!,Image
瑠璃懸巣,"るりかけす,ルリカケス",Lidth's jay (Garrulus lidthi),Type the reading!,Image
花椰菜,はなやさい,cauliflower,Type the reading!,Image
開枕,かいちん,bringing out the pillows and futon (in Zen Buddhism); sleeping,Type the reading!,Image
褌祝い,"へこいわい,ふんどしいわい,たふさぎいわい",coming of age ceremony where boys get a new loincloth and girls a new underskirt,Type the reading!,Image
葱頭,"たまねぎ,タマネギ",onion (Allium cepa),Type the reading!,Image
韋編,いへん,leather cord,Type the reading!,Image
飲代,"のみしろ,のみだい",drink money; drinking money,Type the reading!,Image
隱す,かくす,to hide; to conceal,Type the reading!,Image
石敢当,"いしがんとう,せきかんとう","ishigantō; stone tablet inscribed with the word ""ishigantō"" placed at crossroads, on stone…",Type the reading!,Image
弘通,"ぐずう,ぐつう",spread (of Buddhist teachings),Type the reading!,Image
痺茸,"しびれたけ,シビレタケ",Psilocybe venenata (species of psychoactive mushroom),Type the reading!,Image
已下,"いか,いげ",not exceeding ...; not more than ...; ... and under,Type the reading!,Image
胡籙,"やなぐい,ころく",quiver (worn on the right hip; used from the Nara period onward),Type the reading!,Image
簇生,"そうせい,ぞくせい",dense growth; thick growth; gregarious growth,Type the reading!,Image
岡惚,おかぼれ,unrequited love; illicit love; secret affections,Type the reading!,Image
足テビチ,あしテビチ,pig's feet,Type the reading!,Image
馬跳,うまとび,(game of) leapfrog; leapfrogging,Type the reading!,Image
浮氣,うわき,extramarital sex; affair; fooling around,Type the reading!,Image
狩蜂,"かりばち,カリバチ","hunter wasp (i.e. potter wasp, sand wasp, etc.)",Type the reading!,Image
豆漿,とうしょう,soy milk,Type the reading!,Image
六府,ろっぷ,"the six internal organs (large intestine, small intestine, gallbladder, stomach…",Type the reading!,Image
面梟,"めんふくろう,メンフクロウ",barn owl (Tyto alba),Type the reading!,Image
血瘤,けつりゅう,hematocele,Type the reading!,Image
皇謨,こうぼ,imperial policy,Type the reading!,Image
未の年,ひつじのとし,year of the Sheep,Type the reading!,Image
柊菜,ひいらぎな,mizuna (Brassica rapa var. nipposinica),Type the reading!,Image
馬蝿,"ウマバエ,うまばえ",horse botfly (Gasterophilus intestinalis),Type the reading!,Image
黏稠,ねんちゅう,viscous,Type the reading!,Image
鋲打ち銃,びょううちじゅう,rivet gun,Type the reading!,Image
重言葉,かさねことば,repeated word or phrase; redundant wording; succession of words of similar meaning,Type the reading!,Image
古祠,こし,old small shrine,Type the reading!,Image
旧車會,きゅうしゃかい,biker group in which members ride customized classic motorcycles,Type the reading!,Image
真柏,"しんぱく,シンパク",Chinese juniper (Juniperus chinensis),Type the reading!,Image
さら湯,さらゆ,"clean, freshly poured bath; hot water just poured into a bath that no one has entered yet",Type the reading!,Image
纛,"おにがしら,とう","decorative black flagpole tassel made from tail hair (of a yak, horse, ox, etc.…",Type the reading!,Image
燐鉱石,りんこうせき,phosphorite; rock phosphate; phosphate rock,Type the reading!,Image
砒酸鉛,ひさんなまり,lead arsenate,Type the reading!,Image
捧物,"ほうもつ,ほうもち",offering; sacrifice,Type the reading!,Image
絃妓,げんぎ,geisha; woman who entertains (e.g. by playing the shamisen) for her living,Type the reading!,Image
庚申薔薇,"こうしんばら,コウシンバラ",China rose (Rosa chinensis); monthly rosebush,Type the reading!,Image
絹莢,きぬさや,snow pea; snow peas; mange tout,Type the reading!,Image
ギリシア正教会,ギリシアせいきょうかい,Greek Orthodox Church,Type the reading!,Image
新ローマン主義,しんローマンしゅぎ,neo-romanticism; neoromanticism,Type the reading!,Image
蛸壷,"たこつぼ,タコツボ",octopus pot; foxhole (in a battlefield); bubble,Type the reading!,Image
囊胞,のうほう,cyst,Type the reading!,Image
諸膚,もろはだ,both bare shoulders; stripped to the waist,Type the reading!,Image
ホカホカ弁当,ホカホカべんとう,hot bento,Type the reading!,Image
楮紙,"こうぞがみ,ちょし",kozo (paper); kōzogami; Japanese tissue made from the bark fibre of a paper mulberry tree,Type the reading!,Image
噛煙草,かみタバコ,chewing tobacco,Type the reading!,Image
締盟,ていめい,forming an alliance; conclusion of a treaty of alliance,Type the reading!,Image
千穐楽,せんしゅうらく,final day of a performance; closing date; final show,Type the reading!,Image
哀愍,"あいびん,あいみん",pity,Type the reading!,Image
儒良,"ジュゴン,じゅごん",dugong (Dugong dugon); sea pig,Type the reading!,Image
快豁,かいかつ,cheerful; lively; lighthearted,Type the reading!,Image
隨筆,ずいひつ,essays; miscellaneous writings; literary jottings,Type the reading!,Image
塵点劫,じんでんごう,incomprehensibly long time; infinity,Type the reading!,Image
去声,"きょしょう,きょせい",falling tone (in Chinese),Type the reading!,Image
硨磲,"シャコ,しゃこ",giant clam (any clam of subfamily Tridacninae); giant clam shell (one of the seven treasures),Type the reading!,Image
葦手,あしで,"ashide; painting of a waterside using characters of a poem to represent reeds, rocks, b…; handwriting style inspired by ashide paintings",Type the reading!,Image
臥し待ち月,ふしまちづき,moon of the 19th day of the lunar month,Type the reading!,Image
鉄礬土,てつばんど,bauxite,Type the reading!,Image
棠梨,"ずみ,ズミ",Toringo crabapple (Malus sieboldii),Type the reading!,Image
凉む,すずむ,to cool oneself; to cool off; to enjoy the cool air,Type the reading!,Image
造石税,ぞうこくぜい,brewing tax,Type the reading!,Image
心忙しい,こころぜわしい,restless,Type the reading!,Image
触太鼓,ふれだいこ,drumming in the streets to announce a tournament; announcing an event by walking around in the streets beating a drum; drum used to announce an event by walking around in the streets,Type the reading!,Image
伊達締,だてじめ,"small, thin fabric belt worn over the kimono and under the obi in order to prot…",Type the reading!,Image
蓑笠子,"みのかさご,ミノカサゴ",luna lionfish (Pterois lunulata),Type the reading!,Image
婆伽梵,"ばがぼん,ばがば,ばぎゃば",Bhagavan; Bhagwan; Lord,Type the reading!,Image
乳粕,ちちかす,nipple discharge,Type the reading!,Image
搏風,はふ,gable,Type the reading!,Image
蛩,"こおろぎ,コオロギ",cricket (Gryllidae spp.),Type the reading!,Image
掘削船,くっさくせん,drillship,Type the reading!,Image
衿足,えりあし,hairline at the nape of the neck; nape,Type the reading!,Image
向河岸,むこうがし,opposite shore,Type the reading!,Image
下臼,したうす,lower millstone; nether millstone,Type the reading!,Image
きり拓く,きりひらく,"to cut open; to clear (land); to cut (a path, road, etc.)",Type the reading!,Image
田舎っぺい,"いなかっぺえ,いなかっぺい",country bumpkin; yokel; hick,Type the reading!,Image
扁爪,ひらづめ,"nail (e.g. fingernail, toenail)",Type the reading!,Image
火取蛾,"ひとりが,ヒトリガ",garden tiger moth (Arctia caja),Type the reading!,Image
三椏,"みつまた,ミツマタ",Oriental paper bush (Edgeworthia chrysantha); mitsumata,Type the reading!,Image
北極岩魚,"ほっきょくいわな,ホッキョクイワナ",arctic char (Salvelinus alpinus),Type the reading!,Image
歌謡い,うたうたい,singer; vocalist; nagauta singer (in kabuki),Type the reading!,Image
黄肌鮪,"きはだまぐろ,きわだまぐろ,キハダマグロ,キワダマグロ",yellowfin tuna (Thunnus albacares),Type the reading!,Image
喫烟,きつえん,smoking (tobacco),Type the reading!,Image
新海苔,しんのり,first dried nori after the winter,Type the reading!,Image
神経鞘腫,しんけいしょうしゅ,schwannoma; neurilemmoma,Type the reading!,Image
千篇,せんぺん,many volumes,Type the reading!,Image
抄物,"しょうもの,しょうもつ",Muromachi-period texts or annotations of texts used in Zen lectures; extracting from or excerpting (a classic),Type the reading!,Image
すけべ椅子,すけべいす,shower stool with a u-shaped hole in the middle,Type the reading!,Image
肩替り,かたがわり,"taking over (another's debt, work); shouldering someone else's burden; subrogation",Type the reading!,Image
足手纒い,"あしでまとい,あしてまとい",impediment; burden; encumbrance,Type the reading!,Image
貞操蹂躪,ていそうじゅうりん,rape; ravishment; violation,Type the reading!,Image
仔鳩,こばと,squab; young pigeon; pigeon meat,Type the reading!,Image
明晰判明,めいせきはんめい,"clear and distinct (e.g. perception, esp. in Cartesianism); having a clear head",Type the reading!,Image
万年塀,まんねんべい,precast concrete fence,Type the reading!,Image
親戚知己,しんせきちき,relatives and acquaintances,Type the reading!,Image
透渡殿,"すきわたどの,すいわたどの",roofed path (lacking walls) connecting the main residence and the side houses (…,Type the reading!,Image
末生,すえなり,fruit near end of the vine; weak-looking fellow,Type the reading!,Image
谷懐,"たにぶところ,たにふところ",valley in a deep mountain,Type the reading!,Image
周髀算経,しゅうひさんけい,Zhoubi Suanjing (ancient Chinese text on mathematics),Type the reading!,Image
曲球,"きょっきゅう,くせだま",curveball,Type the reading!,Image
仏刹,"ぶっさつ,ぶっせつ",Buddhist temple,Type the reading!,Image
日計り,ひばかり,day trading,Type the reading!,Image
温州蜜柑,"うんしゅうみかん,おんしゅうみかん,ウンシュウミカン",satsuma mandarin (Citrus unshiu),Type the reading!,Image
轌,"ソリ,そり",sleigh; sled; sledge,Type the reading!,Image
文匣,ぶんこう,document chest,Type the reading!,Image
林邑楽,りんゆうがく,Indian song and dance (introduced to Japan by the Chams in approx. 736 CE),Type the reading!,Image
昭和恐慌,しょうわきょうこう,Shōwa Depression (Japanese part of the Great Depression),Type the reading!,Image
日暦,ひごよみ,daily rip-off-a-page calendar; daily pad calendar; solar calendar,Type the reading!,Image
散敷く,ちりしく,to lie scattered; to be strewn about,Type the reading!,Image
箭竹,"やだけ,ヤダケ",bamboo arrow shaft; arrow bamboo (Pseudosasa japonica),Type the reading!,Image
鞭ち,むちうち,whipping; beating with a whip; whiplash,Type the reading!,Image
曳き綱,ひきづな,tow rope; dog lead; bell rope,Type the reading!,Image
哥沢,うたざわ,slow-paced style of shamisen music with vocal accompaniment (popular during the…,Type the reading!,Image
塤,けん,xun (ancient Chinese musical instrument resembling a clay ocarina),Type the reading!,Image
列福,れっぷく,beatification,Type the reading!,Image
国鱒,"くにます,クニマス",Oncorhynchus nerka kawamurae (rare Japanese subspecies of sockeye salmon),Type the reading!,Image
蔓生,まんせい,"creeping (i.e. growing along the ground, etc. similar to a vine)",Type the reading!,Image
降積る,ふりつもる,to fall and pile up (e.g. snow); to lie thick,Type the reading!,Image
鉈鎌,"なたがま,ナタガマ",billhook,Type the reading!,Image
巻鮨,まきずし,makizushi; rolled sushi; sushi roll,Type the reading!,Image
手頚,てくび,wrist,Type the reading!,Image
コウジ酸,こうじさん,kojic acid,Type the reading!,Image
蝨潰し,しらみつぶし,"very thorough search (for contraband, escaped convict, etc.); fine-tooth-comb search; exhaustive search",Type the reading!,Image
外舅,がいきゅう,father-in-law (of the husband),Type the reading!,Image
中備え,なかぞなえ,middle guard (battle formation); ornamental devices between pillars,Type the reading!,Image
萎凋,いちょう,wilting; withering; wilting tea leaves after harvest,Type the reading!,Image
アメリカ鉤虫,アメリカこうちゅう,New World hookworm (Necator americanus),Type the reading!,Image
